swap_id,from_slug,to_slug,from_capital,to_capital,n_positions,target_appears_at,source_appears_at,flip_position,initial_gap,best_gap,final_gap,gap_closure,control_stability_mean,control_stability_max,target_first_top1,target_first_top5,target_first_top10,target_max_prob,target_min_rank,target_final_rank,target_rank_improvement,source_final_rank,source_max_prob,target_logit_delta_0,source_logit_delta_0,baseline_gap,steered_gap_0,gap_closure_0,target_rank_improvement_0,flip_at_0,baseline_target_rank,baseline_source_rank,baseline_target_prob,baseline_source_prob
oliver_twist__to__huckleberry_finn,oliver_twist,huckleberry_finn,,,2,0.0,,,-0.375,-0.375,-6.7891,0.0,13.9258,14.1719,,,,0.0,11274.0,82736.0,0.0,1275.0,0.0,-34.5625,-41.1875,-7.0,-0.375,6.625,-11236.0,False,38,1,0.000679,0.742188
oliver_twist__to__jay_gatsby,oliver_twist,jay_gatsby,,,2,,,,-7.0625,-3.5313,-3.5313,3.5312,25.2578,29.4062,,,,1e-06,1034.0,58352.0,0.0,2723.0,0.000751,-2.6875,-6.0,-10.375,-7.0625,3.3125,-826.0,False,208,1,2.3e-05,0.742188
oliver_twist__to__katniss_everdeen,oliver_twist,katniss_everdeen,,,2,0.0,,,-4.624,-4.624,-5.4219,0.0,3.8691,5.2265,,,,0.0,29170.0,29170.0,16854.0,711.0,0.0,-9.749,-22.375,-17.25,-4.624,12.626,-41701.0,False,4323,1,0.0,0.742188
oliver_twist__to__oliver_twist,oliver_twist,oliver_twist,,,2,,,,0.0,0.0,0.0,0.0,1.3438,2.25,,,,4e-06,201.0,201.0,55.0,201.0,4e-06,-11.4375,-11.4375,0.0,0.0,0.0,-255.0,False,1,1,0.742188,0.742188
oliver_twist__to__raskolnikov,oliver_twist,raskolnikov,,,2,,10.0,,-2.0,-2.0,-2.125,0.0,2.75,3.25,,,1.0,0.021606,10.0,10.0,179.0,1.0,0.180664,3.8125,-6.375,-12.1875,-2.0,10.1875,315.0,False,504,1,4e-06,0.742188
oliver_twist__to__scout_finch,oliver_twist,scout_finch,,,2,,8.0,,-6.375,-6.375,-9.75,0.0,11.0469,11.4375,,,,2e-06,992.0,6193.0,0.0,36.0,0.00116,-6.25,-11.875,-12.0,-6.375,5.625,-514.0,False,478,1,5e-06,0.742188
oliver_twist__to__winston_smith,oliver_twist,winston_smith,,,2,,,,-0.375,-0.375,-5.125,0.0,5.6875,7.125,,,,0.000164,132.0,1071.0,0.0,47.0,0.000239,1.625,-5.625,-7.625,-0.375,7.25,-75.0,False,57,1,0.000362,0.742188
raskolnikov__to__anna_karenina,raskolnikov,anna_karenina,,,1,,,,-2.75,-2.75,-2.75,0.0,,,,,,1e-06,1044.0,1044.0,0.0,271.0,2.2e-05,-5.875,-6.5,-3.375,-2.75,0.625,-1013.0,False,31,3,0.003174,0.092773
raskolnikov__to__atticus_finch,raskolnikov,atticus_finch,,,1,0.0,,0.0,6.0313,6.0313,6.0313,0.0,,,,,,0.0,308.0,308.0,0.0,31834.0,0.0,-23.0937,-38.4375,-9.3125,6.0313,15.3438,828.0,True,1136,3,8e-06,0.092773
raskolnikov__to__captain_ahab,raskolnikov,captain_ahab,,,1,0.0,,,-3.9375,-3.9375,-3.9375,0.0,,,,,,0.0,9219.0,9219.0,0.0,3385.0,0.0,-12.4375,-14.5,-6.0,-3.9375,2.0625,-8985.0,False,234,3,0.00023,0.092773
raskolnikov__to__don_quixote,raskolnikov,don_quixote,,,1,,,,-3.25,-3.25,-3.25,0.0,,,,,,0.0,121614.0,121614.0,0.0,10165.0,0.0,-32.6875,-36.9375,-7.5,-3.25,4.25,-121119.0,False,495,3,5.1e-05,0.092773
raskolnikov__to__dracula,raskolnikov,dracula,,,1,,3.0,,-6.1875,-6.1875,-6.1875,0.0,,,,,,0.0,1610.0,1610.0,0.0,197.0,6.6e-05,-2.3125,-4.625,-8.5,-6.1875,2.3125,-844.0,False,766,3,1.9e-05,0.092773
raskolnikov__to__elizabeth_bennet,raskolnikov,elizabeth_bennet,,,1,0.0,,,-0.9375,-0.9375,-0.9375,0.0,,,,,,1e-06,1021.0,1021.0,0.0,706.0,2e-06,-2.1875,-8.75,-7.5,-0.9375,6.5625,-526.0,False,495,3,5.1e-05,0.092773
raskolnikov__to__frodo_baggins,raskolnikov,frodo_baggins,,,1,0.0,,0.0,12.3125,12.3125,12.3125,0.0,,,,,,0.000462,88.0,88.0,0.0,8194.0,0.0,1.75,-15.4375,-4.875,12.3125,17.1875,32.0,True,120,3,0.00071,0.092773
raskolnikov__to__hermione_granger,raskolnikov,hermione_granger,,,1,,,,-5.625,-5.625,-5.625,0.0,,,,,,6e-06,422.0,422.0,0.0,23.0,0.001556,-3.875,-3.125,-4.875,-5.625,-0.75,-302.0,False,120,3,0.00071,0.092773
raskolnikov__to__holden_caulfield,raskolnikov,holden_caulfield,,,1,,7.0,,-2.3906,-2.3906,-2.3906,0.0,,,,,,0.0,14716.0,14716.0,0.0,2690.0,0.0,-25.75,-28.2344,-4.875,-2.3906,2.4844,-14596.0,False,120,3,0.00071,0.092773
raskolnikov__to__huckleberry_finn,raskolnikov,huckleberry_finn,,,1,0.0,,,-7.6875,-7.6875,-7.6875,0.0,,,,,,0.0,22412.0,22412.0,0.0,2977.0,0.0,-18.125,-13.6875,-3.25,-7.6875,-4.4375,-22385.0,False,27,3,0.003601,0.092773
raskolnikov__to__jay_gatsby,raskolnikov,jay_gatsby,,,1,,,,-1.0625,-1.0625,-1.0625,0.0,,,,,,0.0,37557.0,37557.0,0.0,13758.0,0.0,-37.1875,-38.625,-2.5,-1.0625,1.4375,-37539.0,False,18,3,0.007629,0.092773
raskolnikov__to__katniss_everdeen,raskolnikov,katniss_everdeen,,,1,0.0,,0.0,8.875,8.875,8.875,0.0,,,,,,8e-06,181.0,181.0,0.0,7090.0,0.0,2.625,-15.375,-9.125,8.875,18.0,824.0,True,1005,3,1e-05,0.092773
raskolnikov__to__oliver_twist,raskolnikov,oliver_twist,,,1,,,,-0.25,-0.25,-0.25,0.0,,,,,,0.0,32068.0,32068.0,0.0,30048.0,0.0,-17.2812,-20.7812,-3.75,-0.25,3.5,-32020.0,False,48,3,0.002182,0.092773
raskolnikov__to__raskolnikov,raskolnikov,raskolnikov,,,1,4.0,4.0,,0.0,0.0,0.0,0.0,,,,,,6.8e-05,219.0,219.0,0.0,219.0,6.8e-05,-5.125,-5.125,0.0,0.0,0.0,-216.0,False,3,3,0.092773,0.092773
raskolnikov__to__scout_finch,raskolnikov,scout_finch,,,1,,,0.0,0.8125,0.8125,0.8125,0.0,,,,,,1e-06,439.0,439.0,0.0,762.0,0.0,-23.1875,-33.3125,-9.3125,0.8125,10.125,697.0,True,1136,3,8e-06,0.092773
raskolnikov__to__winston_smith,raskolnikov,winston_smith,,,1,,,0.0,2.875,2.875,2.875,0.0,,,,,,4.1e-05,156.0,156.0,0.0,580.0,2e-06,-0.5,-8.375,-5.0,2.875,7.875,-26.0,True,130,3,0.000626,0.092773
scout_finch__to__anna_karenina,scout_finch,anna_karenina,,,2,,,,-1.6875,-1.6875,-2.75,0.0,3.3125,5.375,,,,0.0,10095.0,14660.0,0.0,3405.0,0.0,-5.6875,-13.8125,-9.8125,-1.6875,8.125,-9572.0,False,523,1,1.4e-05,0.253906
scout_finch__to__atticus_finch,scout_finch,atticus_finch,,,2,0.0,0.0,,0.0,0.0,0.0,0.0,15.4434,16.8125,,,,0.0,7936.0,12126.0,0.0,12126.0,0.0,-40.625,-40.625,0.0,0.0,0.0,-7935.0,False,1,1,0.253906,0.253906
scout_finch__to__captain_ahab,scout_finch,captain_ahab,,,2,0.0,,,-1.3125,-1.3125,-8.0469,0.0,16.6485,17.875,,,,0.0,8224.0,42268.0,0.0,321.0,0.0,-23.5625,-34.0625,-11.8125,-1.3125,10.5,-6827.0,False,1397,1,2e-06,0.253906
scout_finch__to__don_quixote,scout_finch,don_quixote,,,2,,,,-13.375,-6.625,-6.625,6.75,29.4219,34.375,,,,0.0,15778.0,165219.0,0.0,477.0,0.000486,2.4062,-2.375,-18.1562,-13.375,4.7812,607.0,False,16385,1,0.0,0.253906
scout_finch__to__dracula,scout_finch,dracula,,,2,,4.0,,-11.1875,-6.0,-6.0,5.1875,5.4375,8.75,,,,7e-06,468.0,468.0,1817.0,37.0,0.007507,6.0,1.375,-15.8125,-11.1875,4.625,4624.0,False,6909,1,0.0,0.253906
scout_finch__to__elizabeth_bennet,scout_finch,elizabeth_bennet,,,2,0.0,,1.0,-1.875,0.625,0.625,2.5,5.9531,9.0,,,,4.5e-05,130.0,130.0,709.0,182.0,2.4e-05,-1.8125,-8.3125,-8.375,-1.875,6.5,-604.0,False,235,1,5.9e-05,0.253906
scout_finch__to__frodo_baggins,scout_finch,frodo_baggins,,,2,0.0,,,-0.25,0.0,0.0,0.25,3.6562,6.5,,,,0.000292,91.0,91.0,206.0,91.0,0.000292,3.0,-3.875,-7.125,-0.25,6.875,-176.0,False,121,1,0.000205,0.253906
scout_finch__to__hermione_granger,scout_finch,hermione_granger,,,2,0.0,,1.0,-2.3125,1.875,1.875,4.1875,7.6406,8.875,,,,0.000151,155.0,155.0,1200.0,296.0,2.3e-05,-3.375,-8.1875,-7.125,-2.3125,4.8125,-1234.0,False,121,1,0.000205,0.253906
scout_finch__to__holden_caulfield,scout_finch,holden_caulfield,,,2,,8.0,,-1.0469,-1.0469,-6.5,0.0,20.2852,22.25,,,,5e-06,181.0,370.0,0.0,12.0,0.002991,-13.7031,-19.7812,-7.125,-1.0469,6.0781,-60.0,False,121,1,0.000205,0.253906
scout_finch__to__huckleberry_finn,scout_finch,huckleberry_finn,,,2,0.0,,,-3.0625,-2.5,-2.5,0.5625,5.8438,8.125,,,,1e-06,696.0,696.0,1802.0,238.0,1.1e-05,-6.1875,-10.0,-6.875,-3.0625,3.8125,-2397.0,False,101,1,0.000263,0.253906
scout_finch__to__jay_gatsby,scout_finch,jay_gatsby,,,2,,,,-5.75,-1.875,-1.875,3.875,30.9844,34.8125,,,,2e-06,424.0,11230.0,0.0,1200.0,0.000713,-0.625,-2.0,-7.125,-5.75,1.375,-303.0,False,121,1,0.000205,0.253906
scout_finch__to__katniss_everdeen,scout_finch,katniss_everdeen,,,2,0.0,,,-5.0625,-1.875,-1.875,3.1875,4.5625,7.375,,,,0.000144,44.0,44.0,2096.0,13.0,0.000938,-2.25,-7.0,-9.8125,-5.0625,4.75,-1617.0,False,523,1,1.4e-05,0.253906
scout_finch__to__oliver_twist,scout_finch,oliver_twist,,,2,,,0.0,3.5,3.5,-3.875,0.0,4.8438,10.375,,,,6e-06,596.0,747.0,0.0,134.0,0.00028,-0.875,-12.0,-7.625,3.5,11.125,-434.0,True,162,1,0.000124,0.253906
scout_finch__to__raskolnikov,scout_finch,raskolnikov,,,2,,,0.0,6.25,6.25,-0.375,0.0,4.0781,7.3125,,,,1.9e-05,596.0,596.0,1559.0,493.0,2.8e-05,5.3125,-14.3125,-13.375,6.25,19.625,561.0,True,2716,1,0.0,0.253906
scout_finch__to__scout_finch,scout_finch,scout_finch,,,2,,,,0.0,0.0,0.0,0.0,30.4062,31.8125,,,1.0,0.012695,7.0,7.0,126.0,7.0,0.012695,-32.0,-32.0,0.0,0.0,0.0,-132.0,False,1,1,0.253906,0.253906
scout_finch__to__winston_smith,scout_finch,winston_smith,,,2,,,,-2.3125,-2.3125,-2.5625,0.0,24.086,27.8125,,,,3.1e-05,595.0,61164.0,0.0,8288.0,0.000317,3.0625,-6.625,-12.0,-2.3125,9.6875,858.0,False,1453,1,2e-06,0.253906
winston_smith__to__anna_karenina,winston_smith,anna_karenina,,,2,,,,-3.5625,-3.5625,-6.75,0.0,2.125,4.375,,,,0.0,13117.0,18545.0,0.0,355.0,6e-06,-3.0,-9.0625,-9.625,-3.5625,6.0625,-12551.0,False,566,1,2.5e-05,0.380859
winston_smith__to__atticus_finch,winston_smith,atticus_finch,,,2,0.0,,,-0.75,-0.75,-1.125,0.0,6.3125,9.6875,,,,5.3e-05,155.0,155.0,150.0,85.0,0.000162,2.25,-4.25,-7.25,-0.75,6.5,-133.0,False,172,1,0.000271,0.380859
winston_smith__to__captain_ahab,winston_smith,captain_ahab,,,2,0.0,,0.0,0.25,0.25,-3.8125,0.0,4.0938,8.375,,,,2e-05,252.0,5285.0,0.0,2050.0,1.6e-05,6.4375,-3.75,-9.9375,0.25,10.1875,399.0,True,651,1,1.8e-05,0.380859
winston_smith__to__don_quixote,winston_smith,don_quixote,,,2,,,,-4.8125,-3.2812,-3.2812,1.5312999999999999,24.2812,28.875,,,,0.0,2771.0,57398.0,0.0,2965.0,1.7e-05,0.9375,-3.75,-9.5,-4.8125,4.6875,-2237.0,False,534,1,2.8e-05,0.380859
winston_smith__to__dracula,winston_smith,dracula,,,2,,3.0,,-10.0625,-10.0625,-18.0625,0.0,1.3125,2.125,,,,0.0,3161.0,33074.0,0.0,20.0,0.001648,3.1875,0.25,-13.0,-10.0625,2.9375,-264.0,False,2897,1,1e-06,0.380859
winston_smith__to__elizabeth_bennet,winston_smith,elizabeth_bennet,,,2,0.0,,0.0,0.625,0.625,-1.125,0.0,6.3594,9.625,,,,0.000261,80.0,80.0,25.0,37.0,0.000538,5.25,-2.875,-7.5,0.625,8.125,85.0,True,190,1,0.000211,0.380859
winston_smith__to__frodo_baggins,winston_smith,frodo_baggins,,,2,0.0,,0.0,1.375,1.5,1.5,0.125,5.5,7.875,,,,0.000393,84.0,84.0,303.0,162.0,8.8e-05,0.875,-5.0,-4.5,1.375,5.875,-359.0,True,28,1,0.004242,0.380859
winston_smith__to__hermione_granger,winston_smith,hermione_granger,,,2,0.0,,0.0,2.5,2.5,0.5,0.0,6.25,9.0,,,,0.000362,101.0,101.0,131.0,134.0,0.000219,3.125,-3.875,-4.5,2.5,7.0,-204.0,True,28,1,0.004242,0.380859
winston_smith__to__holden_caulfield,winston_smith,holden_caulfield,,,2,,7.0,,-7.5,-7.5,-7.75,0.0,3.4062,5.125,,,,8e-06,450.0,450.0,605.0,11.0,0.018555,-2.0,1.0,-4.5,-7.5,-3.0,-1027.0,False,28,1,0.004242,0.380859
winston_smith__to__huckleberry_finn,winston_smith,huckleberry_finn,,,2,0.0,,,-2.0,-2.0,-5.1875,0.0,3.8906,8.1875,,,,4.2e-05,162.0,3842.0,0.0,819.0,0.000309,3.25,-0.75,-6.0,-2.0,4.0,-90.0,False,72,1,0.000946,0.380859
winston_smith__to__jay_gatsby,winston_smith,jay_gatsby,,,2,,,1.0,-2.25,0.375,0.375,2.625,29.6797,33.9062,,,,2e-06,563.0,6586.0,0.0,9610.0,1.7e-05,3.5,-3.625,-9.375,-2.25,7.125,-61.0,False,502,1,3.2e-05,0.380859
winston_smith__to__katniss_everdeen,winston_smith,katniss_everdeen,,,2,0.0,,,-5.125,-2.75,-2.75,2.375,5.2969,8.75,,,,0.001015,59.0,59.0,823.0,5.0,0.015869,-0.3125,-2.75,-7.5625,-5.125,2.4375,-676.0,False,206,1,0.000198,0.380859
winston_smith__to__oliver_twist,winston_smith,oliver_twist,,,2,,,,-8.7656,-5.125,-5.125,3.640599999999999,11.6094,14.3125,,,,1e-06,600.0,600.0,29450.0,93.0,0.0001,-16.2031,-12.4375,-5.0,-8.7656,-3.7656,-30017.0,False,33,1,0.002563,0.380859
winston_smith__to__raskolnikov,winston_smith,raskolnikov,,,2,,,0.0,3.125,3.125,1.5,0.0,4.5,10.375,,,,0.00095,62.0,62.0,143.0,116.0,0.000212,10.25,-5.125,-12.25,3.125,15.375,1926.0,True,2131,1,2e-06,0.380859
winston_smith__to__scout_finch,winston_smith,scout_finch,,,2,,,0.0,1.8125,1.8125,-5.4375,0.0,10.4766,12.0391,,,,0.0,5474.0,54471.0,0.0,1637.0,0.0,-28.3125,-37.375,-7.25,1.8125,9.0625,-5302.0,True,172,1,0.000271,0.380859
winston_smith__to__winston_smith,winston_smith,winston_smith,,,2,,,,0.0,0.0,0.0,0.0,17.3593,18.1562,,,1.0,0.020874,6.0,6.0,129.0,6.0,0.020874,-16.8125,-16.8125,0.0,0.0,0.0,-134.0,False,1,1,0.380859,0.380859
