condition,source,target,variant,hit_default,hit_msearch,hit_any,suppressed,n_ablate,n_amplify,n_total_features,m_tuned,msearch_phase,msearch_steps,duration_ms
shuffled_labels,massachusetts_worcester,texas_dallas,add_state_capital_city,0,0,0,1,249,6,255,,,,
shuffled_labels,massachusetts_worcester,texas_dallas,add_state_city,0,0,0,1,159,6,165,,,,
shuffled_labels,michigan_detroit,texas_dallas,add_capital,0,0,0,1,96,0,96,,,,
shuffled_labels,michigan_detroit,texas_dallas,add_capital_city,0,0,0,1,153,0,153,,,,
shuffled_labels,michigan_detroit,texas_dallas,add_city,0,0,0,0,57,0,57,,,,
shuffled_labels,michigan_detroit,texas_dallas,add_state,0,0,0,1,72,6,78,,,,
shuffled_labels,michigan_detroit,texas_dallas,add_state_capital,0,0,0,1,168,6,174,,,,
shuffled_labels,michigan_detroit,texas_dallas,add_state_capital_city,0,0,0,1,225,6,231,,,,
shuffled_labels,michigan_detroit,texas_dallas,add_state_city,0,0,0,1,129,6,135,,,,
shuffled_labels,minnesota_minneapolis,texas_dallas,add_capital,0,0,0,1,110,0,110,,,,
shuffled_labels,minnesota_minneapolis,texas_dallas,add_capital_city,0,0,0,1,177,0,177,,,,
shuffled_labels,minnesota_minneapolis,texas_dallas,add_city,0,0,0,1,67,0,67,,,,
shuffled_labels,minnesota_minneapolis,texas_dallas,add_state,0,0,0,1,51,6,57,,,,
shuffled_labels,minnesota_minneapolis,texas_dallas,add_state_capital,0,0,0,1,161,6,167,,,,
shuffled_labels,minnesota_minneapolis,texas_dallas,add_state_capital_city,0,0,0,1,228,6,234,,,,
shuffled_labels,minnesota_minneapolis,texas_dallas,add_state_city,0,0,0,1,118,6,124,,,,
shuffled_labels,mississippi_gulfport,texas_dallas,add_capital,0,0,0,1,85,0,85,,,,
shuffled_labels,mississippi_gulfport,texas_dallas,add_capital_city,0,0,0,1,413,0,413,,,,
shuffled_labels,mississippi_gulfport,texas_dallas,add_city,0,0,0,1,328,0,328,,,,
shuffled_labels,mississippi_gulfport,texas_dallas,add_state,0,0,0,1,39,6,45,,,,
shuffled_labels,mississippi_gulfport,texas_dallas,add_state_capital,0,0,0,1,124,6,130,,,,
shuffled_labels,mississippi_gulfport,texas_dallas,add_state_capital_city,0,0,0,1,452,6,458,,,,
shuffled_labels,mississippi_gulfport,texas_dallas,add_state_city,0,0,0,1,367,6,373,,,,
shuffled_labels,missouri_kansas_city,texas_dallas,add_capital,0,0,0,1,75,0,75,,,,
shuffled_labels,missouri_kansas_city,texas_dallas,add_capital_city,0,0,0,1,128,0,128,,,,
shuffled_labels,missouri_kansas_city,texas_dallas,add_city,0,0,0,1,53,0,53,,,,
shuffled_labels,missouri_kansas_city,texas_dallas,add_state,0,0,0,1,51,6,57,,,,
shuffled_labels,missouri_kansas_city,texas_dallas,add_state_capital,0,0,0,1,126,6,132,,,,
shuffled_labels,missouri_kansas_city,texas_dallas,add_state_capital_city,0,0,0,1,179,6,185,,,,
shuffled_labels,missouri_kansas_city,texas_dallas,add_state_city,0,0,0,1,104,6,110,,,,
shuffled_labels,montana_billings,texas_dallas,add_capital,0,0,0,1,119,0,119,,,,
shuffled_labels,montana_billings,texas_dallas,add_capital_city,0,0,0,1,209,0,209,,,,
shuffled_labels,montana_billings,texas_dallas,add_city,0,0,0,1,90,0,90,,,,
shuffled_labels,montana_billings,texas_dallas,add_state,0,0,0,1,54,6,60,,,,
shuffled_labels,montana_billings,texas_dallas,add_state_capital,0,0,0,1,173,6,179,,,,
shuffled_labels,montana_billings,texas_dallas,add_state_capital_city,0,0,0,1,263,6,269,,,,
shuffled_labels,montana_billings,texas_dallas,add_state_city,0,0,0,1,144,6,150,,,,
shuffled_labels,nebraska_omaha,texas_dallas,add_capital,0,0,0,1,107,0,107,,,,
shuffled_labels,nebraska_omaha,texas_dallas,add_capital_city,0,0,0,1,176,0,176,,,,
shuffled_labels,nebraska_omaha,texas_dallas,add_city,0,0,0,1,69,0,69,,,,
shuffled_labels,nebraska_omaha,texas_dallas,add_state,0,0,0,0,66,6,72,,,,
shuffled_labels,nebraska_omaha,texas_dallas,add_state_capital,0,0,0,1,173,6,179,,,,
shuffled_labels,nebraska_omaha,texas_dallas,add_state_capital_city,0,0,0,1,242,6,248,,,,
shuffled_labels,nebraska_omaha,texas_dallas,add_state_city,0,0,0,1,135,6,141,,,,
shuffled_labels,nevada_las_vegas,texas_dallas,add_capital,0,0,0,1,86,0,86,,,,
shuffled_labels,nevada_las_vegas,texas_dallas,add_capital_city,0,0,0,1,222,0,222,,,,
shuffled_labels,nevada_las_vegas,texas_dallas,add_city,0,0,0,1,136,0,136,,,,
shuffled_labels,nevada_las_vegas,texas_dallas,add_state,0,0,0,1,56,6,62,,,,
shuffled_labels,nevada_las_vegas,texas_dallas,add_state_capital,0,0,0,1,142,6,148,,,,
shuffled_labels,nevada_las_vegas,texas_dallas,add_state_capital_city,0,0,0,1,278,6,284,,,,
shuffled_labels,nevada_las_vegas,texas_dallas,add_state_city,0,0,0,1,192,6,198,,,,
shuffled_labels,new_hampshire_manchester,texas_dallas,add_capital,0,0,0,1,78,0,78,,,,
shuffled_labels,new_hampshire_manchester,texas_dallas,add_capital_city,0,0,0,1,154,0,154,,,,
shuffled_labels,new_hampshire_manchester,texas_dallas,add_city,0,0,0,1,76,0,76,,,,
shuffled_labels,new_hampshire_manchester,texas_dallas,add_state,0,0,0,1,38,6,44,,,,
shuffled_labels,new_hampshire_manchester,texas_dallas,add_state_capital,0,0,0,1,116,6,122,,,,
shuffled_labels,new_hampshire_manchester,texas_dallas,add_state_capital_city,0,0,0,1,192,6,198,,,,
shuffled_labels,new_hampshire_manchester,texas_dallas,add_state_city,0,0,0,1,114,6,120,,,,
shuffled_labels,new_jersey_newark,texas_dallas,add_capital,0,0,0,1,106,0,106,,,,
shuffled_labels,new_jersey_newark,texas_dallas,add_capital_city,0,0,0,1,181,0,181,,,,
shuffled_labels,new_jersey_newark,texas_dallas,add_city,0,0,0,0,75,0,75,,,,
shuffled_labels,new_jersey_newark,texas_dallas,add_state,0,0,0,1,137,6,143,,,,
shuffled_labels,new_jersey_newark,texas_dallas,add_state_capital,0,0,0,1,243,6,249,,,,
shuffled_labels,new_jersey_newark,texas_dallas,add_state_capital_city,0,0,0,1,318,6,324,,,,
shuffled_labels,new_jersey_newark,texas_dallas,add_state_city,0,0,0,1,212,6,218,,,,
shuffled_labels,new_mexico_albuquerque,texas_dallas,add_capital,0,0,0,1,77,0,77,,,,
shuffled_labels,new_mexico_albuquerque,texas_dallas,add_capital_city,0,0,0,1,171,0,171,,,,
shuffled_labels,new_mexico_albuquerque,texas_dallas,add_city,0,0,0,0,94,0,94,,,,
shuffled_labels,new_mexico_albuquerque,texas_dallas,add_state,0,0,0,0,80,6,86,,,,
shuffled_labels,new_mexico_albuquerque,texas_dallas,add_state_capital,0,0,0,1,157,6,163,,,,
shuffled_labels,new_mexico_albuquerque,texas_dallas,add_state_capital_city,0,0,0,1,251,6,257,,,,
shuffled_labels,new_mexico_albuquerque,texas_dallas,add_state_city,0,0,0,1,174,6,180,,,,
shuffled_labels,new_york_new_york_city,texas_dallas,add_capital,0,0,0,0,63,0,63,,,,
shuffled_labels,new_york_new_york_city,texas_dallas,add_capital_city,0,0,0,0,178,0,178,,,,
shuffled_labels,new_york_new_york_city,texas_dallas,add_city,0,0,0,0,115,0,115,,,,
shuffled_labels,new_york_new_york_city,texas_dallas,add_state,0,0,0,1,115,6,121,,,,
shuffled_labels,new_york_new_york_city,texas_dallas,add_state_capital,0,0,0,1,178,6,184,,,,
shuffled_labels,new_york_new_york_city,texas_dallas,add_state_capital_city,0,0,0,1,178,6,184,,,,
shuffled_labels,new_york_new_york_city,texas_dallas,add_state_city,0,0,0,1,115,6,121,,,,
shuffled_labels,north_carolina_charlotte,texas_dallas,add_capital,0,0,0,1,102,0,102,,,,
shuffled_labels,north_carolina_charlotte,texas_dallas,add_capital_city,0,0,0,1,174,0,174,,,,
shuffled_labels,north_carolina_charlotte,texas_dallas,add_city,0,0,0,0,72,0,72,,,,
shuffled_labels,north_carolina_charlotte,texas_dallas,add_state,0,0,0,1,85,6,91,,,,
shuffled_labels,north_carolina_charlotte,texas_dallas,add_state_capital,0,0,0,0,187,6,193,,,,
shuffled_labels,north_carolina_charlotte,texas_dallas,add_state_capital_city,0,0,0,1,259,6,265,,,,
shuffled_labels,north_carolina_charlotte,texas_dallas,add_state_city,0,0,0,1,157,6,163,,,,
shuffled_labels,north_dakota_fargo,texas_dallas,add_capital,0,0,0,1,130,0,130,,,,
shuffled_labels,north_dakota_fargo,texas_dallas,add_capital_city,0,0,0,1,194,0,194,,,,
shuffled_labels,north_dakota_fargo,texas_dallas,add_city,0,0,0,1,64,0,64,,,,
shuffled_labels,north_dakota_fargo,texas_dallas,add_state,0,0,0,1,71,6,77,,,,
shuffled_labels,north_dakota_fargo,texas_dallas,add_state_capital,0,0,0,1,201,6,207,,,,
shuffled_labels,north_dakota_fargo,texas_dallas,add_state_capital_city,0,0,0,1,265,6,271,,,,
shuffled_labels,north_dakota_fargo,texas_dallas,add_state_city,0,0,0,1,135,6,141,,,,
shuffled_labels,ohio_cleveland,texas_dallas,add_capital,0,0,0,1,98,0,98,,,,
shuffled_labels,ohio_cleveland,texas_dallas,add_capital_city,0,0,0,1,161,0,161,,,,
shuffled_labels,ohio_cleveland,texas_dallas,add_city,0,0,0,0,63,0,63,,,,
shuffled_labels,ohio_cleveland,texas_dallas,add_state,0,0,0,1,55,6,61,,,,
shuffled_labels,ohio_cleveland,texas_dallas,add_state_capital,0,0,0,1,153,6,159,,,,
shuffled_labels,ohio_cleveland,texas_dallas,add_state_capital_city,0,0,0,1,216,6,222,,,,
shuffled_labels,ohio_cleveland,texas_dallas,add_state_city,0,0,0,1,118,6,124,,,,
shuffled_labels,oklahoma_tulsa,texas_dallas,add_capital,0,0,0,1,144,0,144,,,,
shuffled_labels,oklahoma_tulsa,texas_dallas,add_capital_city,0,0,0,1,217,0,217,,,,
shuffled_labels,oklahoma_tulsa,texas_dallas,add_city,0,0,0,0,73,0,73,,,,
shuffled_labels,oklahoma_tulsa,texas_dallas,add_state,0,0,0,1,144,6,150,,,,
shuffled_labels,oklahoma_tulsa,texas_dallas,add_state_capital,0,0,0,1,144,6,150,,,,
shuffled_labels,oklahoma_tulsa,texas_dallas,add_state_capital_city,0,0,0,1,217,6,223,,,,
shuffled_labels,oklahoma_tulsa,texas_dallas,add_state_city,0,0,0,1,217,6,223,,,,
shuffled_labels,oregon_portland,texas_dallas,add_capital,0,0,0,1,99,0,99,,,,
shuffled_labels,oregon_portland,texas_dallas,add_capital_city,0,0,0,1,162,0,162,,,,
shuffled_labels,oregon_portland,texas_dallas,add_city,0,0,0,1,63,0,63,,,,
shuffled_labels,oregon_portland,texas_dallas,add_state,0,0,0,0,45,6,51,,,,
shuffled_labels,oregon_portland,texas_dallas,add_state_capital,0,0,0,1,144,6,150,,,,
shuffled_labels,oregon_portland,texas_dallas,add_state_capital_city,0,0,0,1,207,6,213,,,,
shuffled_labels,oregon_portland,texas_dallas,add_state_city,0,0,0,1,108,6,114,,,,
shuffled_labels,pennsylvania_philadelphia,texas_dallas,add_capital,0,0,0,1,92,0,92,,,,
shuffled_labels,pennsylvania_philadelphia,texas_dallas,add_capital_city,0,0,0,1,155,0,155,,,,
shuffled_labels,pennsylvania_philadelphia,texas_dallas,add_city,0,0,0,0,63,0,63,,,,
shuffled_labels,pennsylvania_philadelphia,texas_dallas,add_state,0,0,0,0,59,6,65,,,,
shuffled_labels,pennsylvania_philadelphia,texas_dallas,add_state_capital,0,0,0,1,151,6,157,,,,
shuffled_labels,pennsylvania_philadelphia,texas_dallas,add_state_capital_city,0,0,0,1,214,6,220,,,,
shuffled_labels,pennsylvania_philadelphia,texas_dallas,add_state_city,0,0,0,0,122,6,128,,,,
shuffled_labels,rhode_island_warwick,texas_dallas,add_capital,0,0,0,1,69,0,69,,,,
shuffled_labels,rhode_island_warwick,texas_dallas,add_capital_city,0,0,0,1,158,0,158,,,,
shuffled_labels,rhode_island_warwick,texas_dallas,add_city,0,0,0,1,89,0,89,,,,
shuffled_labels,rhode_island_warwick,texas_dallas,add_state,0,0,0,1,67,6,73,,,,
shuffled_labels,rhode_island_warwick,texas_dallas,add_state_capital,0,0,0,1,136,6,142,,,,
shuffled_labels,rhode_island_warwick,texas_dallas,add_state_capital_city,0,0,0,1,225,6,231,,,,
shuffled_labels,rhode_island_warwick,texas_dallas,add_state_city,0,0,0,1,156,6,162,,,,
shuffled_labels,south_carolina_charleston,texas_dallas,add_capital,0,0,0,1,117,0,117,,,,
shuffled_labels,south_carolina_charleston,texas_dallas,add_capital_city,0,0,0,1,177,0,177,,,,
shuffled_labels,south_carolina_charleston,texas_dallas,add_city,0,0,0,0,60,0,60,,,,
shuffled_labels,south_carolina_charleston,texas_dallas,add_state,0,0,0,1,70,6,76,,,,
shuffled_labels,south_carolina_charleston,texas_dallas,add_state_capital,0,0,0,1,187,6,193,,,,
shuffled_labels,south_carolina_charleston,texas_dallas,add_state_capital_city,0,0,0,1,247,6,253,,,,
shuffled_labels,south_carolina_charleston,texas_dallas,add_state_city,0,0,0,0,130,6,136,,,,
shuffled_labels,south_dakota_sioux_falls,texas_dallas,add_capital,0,0,0,1,108,0,108,,,,
shuffled_labels,south_dakota_sioux_falls,texas_dallas,add_capital_city,0,0,0,1,324,0,324,,,,
shuffled_labels,south_dakota_sioux_falls,texas_dallas,add_city,0,0,0,1,216,0,216,,,,
shuffled_labels,south_dakota_sioux_falls,texas_dallas,add_state,0,0,0,0,76,6,82,,,,
shuffled_labels,south_dakota_sioux_falls,texas_dallas,add_state_capital,0,0,0,1,184,6,190,,,,
shuffled_labels,south_dakota_sioux_falls,texas_dallas,add_state_capital_city,0,0,0,1,400,6,406,,,,
shuffled_labels,south_dakota_sioux_falls,texas_dallas,add_state_city,0,0,0,1,292,6,298,,,,
shuffled_labels,tennessee_memphis,texas_dallas,add_capital,0,0,0,1,109,0,109,,,,
shuffled_labels,tennessee_memphis,texas_dallas,add_capital_city,0,0,0,1,167,0,167,,,,
shuffled_labels,tennessee_memphis,texas_dallas,add_city,0,0,0,0,58,0,58,,,,
shuffled_labels,tennessee_memphis,texas_dallas,add_state,0,0,0,1,63,6,69,,,,
shuffled_labels,tennessee_memphis,texas_dallas,add_state_capital,0,0,0,1,172,6,178,,,,
shuffled_labels,tennessee_memphis,texas_dallas,add_state_capital_city,0,0,0,1,230,6,236,,,,
shuffled_labels,tennessee_memphis,texas_dallas,add_state_city,0,0,0,1,121,6,127,,,,
shuffled_labels,utah_provo,texas_dallas,add_capital,0,0,0,1,98,0,98,,,,
shuffled_labels,utah_provo,texas_dallas,add_capital_city,0,0,0,1,224,0,224,,,,
shuffled_labels,utah_provo,texas_dallas,add_city,0,0,0,1,126,0,126,,,,
shuffled_labels,utah_provo,texas_dallas,add_state,0,0,0,1,51,6,57,,,,
shuffled_labels,utah_provo,texas_dallas,add_state_capital,0,0,0,1,149,6,155,,,,
shuffled_labels,utah_provo,texas_dallas,add_state_capital_city,0,0,0,1,275,6,281,,,,
shuffled_labels,utah_provo,texas_dallas,add_state_city,0,0,0,1,177,6,183,,,,
shuffled_labels,vermont_burlington,texas_dallas,add_capital,0,0,0,1,46,0,46,,,,
shuffled_labels,vermont_burlington,texas_dallas,add_capital_city,0,0,0,1,113,0,113,,,,
shuffled_labels,vermont_burlington,texas_dallas,add_city,0,0,0,1,67,0,67,,,,
shuffled_labels,vermont_burlington,texas_dallas,add_state,0,0,0,1,42,6,48,,,,
shuffled_labels,vermont_burlington,texas_dallas,add_state_capital,0,0,0,1,88,6,94,,,,
shuffled_labels,vermont_burlington,texas_dallas,add_state_capital_city,0,0,0,1,155,6,161,,,,
shuffled_labels,vermont_burlington,texas_dallas,add_state_city,0,0,0,1,109,6,115,,,,
shuffled_labels,virginia_virginia_beach,texas_dallas,add_capital,0,0,0,1,79,0,79,,,,
shuffled_labels,virginia_virginia_beach,texas_dallas,add_capital_city,0,0,0,1,414,0,414,,,,
shuffled_labels,virginia_virginia_beach,texas_dallas,add_city,0,0,0,1,335,0,335,,,,
shuffled_labels,virginia_virginia_beach,texas_dallas,add_state,0,0,0,0,121,6,127,,,,
shuffled_labels,virginia_virginia_beach,texas_dallas,add_state_capital,0,0,0,1,200,6,206,,,,
shuffled_labels,virginia_virginia_beach,texas_dallas,add_state_capital_city,0,0,0,1,535,6,541,,,,
shuffled_labels,virginia_virginia_beach,texas_dallas,add_state_city,0,0,0,0,456,6,462,,,,
shuffled_labels,washington_seattle,texas_dallas,add_capital,0,0,0,1,87,0,87,,,,
shuffled_labels,washington_seattle,texas_dallas,add_capital_city,0,0,0,1,156,0,156,,,,
shuffled_labels,washington_seattle,texas_dallas,add_city,0,0,0,1,69,0,69,,,,
shuffled_labels,washington_seattle,texas_dallas,add_state,0,0,0,1,60,6,66,,,,
shuffled_labels,washington_seattle,texas_dallas,add_state_capital,0,0,0,0,147,6,153,,,,
shuffled_labels,washington_seattle,texas_dallas,add_state_capital_city,0,0,0,0,216,6,222,,,,
shuffled_labels,washington_seattle,texas_dallas,add_state_city,0,0,0,0,129,6,135,,,,
shuffled_labels,west_virginia_huntington,texas_dallas,add_capital,0,0,0,1,94,0,94,,,,
shuffled_labels,west_virginia_huntington,texas_dallas,add_capital_city,0,0,0,1,192,0,192,,,,
shuffled_labels,west_virginia_huntington,texas_dallas,add_city,0,0,0,0,98,0,98,,,,
shuffled_labels,west_virginia_huntington,texas_dallas,add_state,0,0,0,1,75,6,81,,,,
shuffled_labels,west_virginia_huntington,texas_dallas,add_state_capital,0,0,0,1,169,6,175,,,,
shuffled_labels,west_virginia_huntington,texas_dallas,add_state_capital_city,0,0,0,1,267,6,273,,,,
shuffled_labels,west_virginia_huntington,texas_dallas,add_state_city,0,0,0,1,173,6,179,,,,
shuffled_labels,wisconsin_milwaukee,texas_dallas,add_capital,0,0,0,1,100,0,100,,,,
shuffled_labels,wisconsin_milwaukee,texas_dallas,add_capital_city,0,0,0,1,172,0,172,,,,
shuffled_labels,wisconsin_milwaukee,texas_dallas,add_city,0,0,0,1,72,0,72,,,,
shuffled_labels,wisconsin_milwaukee,texas_dallas,add_state,0,0,0,1,71,6,77,,,,
shuffled_labels,wisconsin_milwaukee,texas_dallas,add_state_capital,0,0,0,0,171,6,177,,,,
shuffled_labels,wisconsin_milwaukee,texas_dallas,add_state_capital_city,0,0,0,0,243,6,249,,,,
shuffled_labels,wisconsin_milwaukee,texas_dallas,add_state_city,0,0,0,0,143,6,149,,,,
shuffled_labels,wyoming_casper,texas_dallas,add_capital,0,0,0,1,123,0,123,,,,
shuffled_labels,wyoming_casper,texas_dallas,add_capital_city,0,0,0,1,241,0,241,,,,
shuffled_labels,wyoming_casper,texas_dallas,add_city,0,0,0,0,118,0,118,,,,
shuffled_labels,wyoming_casper,texas_dallas,add_state,0,0,0,1,60,6,66,,,,
shuffled_labels,wyoming_casper,texas_dallas,add_state_capital,0,0,0,1,183,6,189,,,,
shuffled_labels,wyoming_casper,texas_dallas,add_state_capital_city,0,0,0,1,301,6,307,,,,
shuffled_labels,wyoming_casper,texas_dallas,add_state_city,0,0,0,1,178,6,184,,,,
