dataset,entity,feature_key,layer,feature,peak_consistency_main,n_distinct_peaks,main_peak_token,func_vs_sem_pct,conf_F,conf_S,share_F,sparsity_median,K_sem_distinct,n_active_prompts,n_prompts,pred_label,subtype,review
book_characters_authors_batch,ebenezer_scrooge,20_97315,20,97315,0.2,1,is,100.0,1.0,0.0,1.0,0.9090909090909092,3,1,5,"Say ""X""",,False
book_characters_authors_batch,ebenezer_scrooge,20_8353,20,8353,0.2,1,is,100.0,1.0,0.0,1.0,0.8110100994300405,3,1,5,"Say ""X""",,False
book_characters_authors_batch,ebenezer_scrooge,20_16207,20,16207,0.2,1,is,100.0,1.0,0.0,1.0,0.9090909090909092,3,1,5,"Say ""X""",,False
book_characters_authors_batch,ebenezer_scrooge,20_49921,20,49921,0.2,2,is,6.211056828082094,0.5,0.5,0.5,0.898989898989899,4,2,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,20_94238,20,94238,0.2,2,is,83.16514572952808,0.5,0.5,0.5,0.8912686652232418,4,2,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,21_62779,21,62779,1.0,3,ebenezer,-100.0,0.0,1.0,0.0,0.8435590988595478,5,3,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,21_56519,21,56519,0.2,2,is,56.72388536413125,0.5,0.5,0.5,0.8253518360145768,4,2,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,21_90352,21,90352,1.0,1,charles,-100.0,0.0,1.0,0.0,0.8477400561142527,4,1,5,Semantic,Dictionary,False
book_characters_authors_batch,ebenezer_scrooge,21_61727,21,61727,0.0,0,scrooge,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,ebenezer_scrooge,21_3402,21,3402,0.2,2,is,87.45498740008257,0.5,0.5,0.5,0.8911901490504659,4,2,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,21_71830,21,71830,0.0,0,scrooge,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,ebenezer_scrooge,21_35408,21,35408,0.2,2,is,86.6190883953582,0.5,0.5,0.5,0.8788757466730643,4,2,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,21_41031,21,41031,0.2,2,is,86.28980796425337,0.5,0.5,0.5,0.888980563862755,4,2,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,21_47699,21,47699,0.2,3,is,69.17971474257824,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.906097126432435,4,3,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,21_65983,21,65983,0.2,3,is,15.675668277048937,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8263571941646053,4,3,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,22_85091,22,85091,0.2,1,is,100.0,1.0,0.0,1.0,0.9090909090909092,3,1,5,"Say ""X""",,False
book_characters_authors_batch,ebenezer_scrooge,22_3646,22,3646,0.2,1,is,100.0,1.0,0.0,1.0,0.9090909090909092,3,1,5,"Say ""X""",,False
book_characters_authors_batch,ebenezer_scrooge,22_50640,22,50640,0.2,1,is,100.0,1.0,0.0,1.0,0.9090909090909092,3,1,5,"Say ""X""",,False
book_characters_authors_batch,ebenezer_scrooge,22_73848,22,73848,0.0,0,scrooge,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,ebenezer_scrooge,22_87292,22,87292,0.2,1,is,100.0,1.0,0.0,1.0,0.9058616839642404,3,1,5,"Say ""X""",,False
book_characters_authors_batch,ebenezer_scrooge,23_68937,23,68937,1.0,3,scrooge,35.79706476047087,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8844956291152377,4,3,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,23_16440,23,16440,0.2,1,is,100.0,1.0,0.0,1.0,0.8331705569162492,3,1,5,"Say ""X""",,False
book_characters_authors_batch,ebenezer_scrooge,24_79427,24,79427,1.0,5,ebenezer,-34.622936524833094,0.4,0.6,0.4,0.8454664767244046,3,5,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,24_2574,24,2574,1.0,3,ebenezer,39.20736935042994,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8888888888888888,4,3,5,Semantic,Concept,False
book_characters_authors_batch,ebenezer_scrooge,25_288,25,288,1.0,4,ebenezer,-64.14063446854927,0.2,0.8,0.2,0.868435366025709,4,5,5,Semantic,Concept,False
book_characters_authors_batch,edmond_dantes,0_95475,0,95475,1.0,3,literary,-100.0,0.0,1.0,0.0,0.6419030701313263,3,5,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_76081,0,76081,0.25,1,a,100.0,1.0,0.0,1.0,0.8765820058542937,3,2,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_39122,0,39122,0.0,0,entity:,100.0,1.0,0.0,1.0,0.8051448081990764,0,5,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_18753,0,18753,0.0,0,entity:,100.0,1.0,0.0,1.0,0.7358658912204876,0,5,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_54198,0,54198,0.5,2,the,100.0,1.0,0.0,1.0,0.8794980986338009,1,4,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_40780,0,40780,0.6,3,is,100.0,1.0,0.0,1.0,0.7232623662379284,0,5,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_95057,0,95057,0.0,0,entity:,100.0,1.0,0.0,1.0,0.7194146484904936,0,5,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_54407,0,54407,0.25,1,a,100.0,1.0,0.0,1.0,0.8618996828513616,3,2,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_49560,0,49560,1.0,1,is,100.0,1.0,0.0,1.0,0.9166666666666666,0,5,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_5200,0,5200,1.0,1,is,100.0,1.0,0.0,1.0,0.9166666666666666,0,5,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_65218,0,65218,0.0,0,entity:,100.0,1.0,0.0,1.0,0.9,3,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_71070,0,71070,0.0,0,entity:,100.0,1.0,0.0,1.0,0.8999999999999999,3,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_78225,0,78225,1.0,2,edmond,-100.0,0.0,1.0,0.0,0.9115384615384615,5,2,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_64162,0,64162,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_98149,0,98149,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8320825167794479,3,5,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_44634,0,44634,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9166666666666666,3,5,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_97077,0,97077,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_19204,0,19204,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_74191,0,74191,0.0,0,entity:,100.0,1.0,0.0,1.0,0.9,3,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_5011,0,5011,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_58488,0,58488,1.0,1,edmond,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_50532,0,50532,0.0,0,entity:,100.0,1.0,0.0,1.0,0.9,3,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_22038,0,22038,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_8438,0,8438,1.0,1,cristo,-100.0,0.0,1.0,0.0,0.9090909090909092,4,3,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_16840,0,16840,0.0,0,entity:,100.0,1.0,0.0,1.0,0.9,3,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_91570,0,91570,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9166666666666669,3,5,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_63659,0,63659,1.0,1,edmond,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_7527,0,7527,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_84061,0,84061,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_35433,0,35433,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_37331,0,37331,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_56171,0,56171,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_78569,0,78569,1.0,1,edmond,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_72266,0,72266,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_32732,0,32732,1.0,2,famous,-100.0,0.0,1.0,0.0,0.7694616440777272,3,4,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_31178,0,31178,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_89288,0,89288,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_33428,0,33428,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_29141,0,29141,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_56950,0,56950,0.0,0,entity:,100.0,1.0,0.0,1.0,0.9,3,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_4805,0,4805,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_57604,0,57604,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_3939,0,3939,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_69700,0,69700,1.0,1,cristo,-100.0,0.0,1.0,0.0,0.9090909090909092,4,3,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_25424,0,25424,0.5,2,cristo,-4.534617094112711,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8907702341089431,4,3,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_71782,0,71782,1.0,1,edmond,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_3578,0,3578,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_75084,0,75084,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_93695,0,93695,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_64069,0,64069,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_62265,0,62265,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_68371,0,68371,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_6596,0,6596,1.0,1,called,-100.0,0.0,1.0,0.0,0.9166666666666666,3,1,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_92619,0,92619,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_51434,0,51434,0.6666666666666666,1,the,100.0,1.0,0.0,1.0,0.8941930026682565,1,4,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_33906,0,33906,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_90036,0,90036,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_54557,0,54557,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_15539,0,15539,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_45866,0,45866,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9090909090909092,3,3,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_60953,0,60953,1.0,2,edmond,-100.0,0.0,1.0,0.0,0.9115384615384616,5,2,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_97290,0,97290,0.6666666666666666,2,author,-100.0,0.0,1.0,0.0,0.9090909090909092,4,3,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_46235,0,46235,1.0,2,person,-100.0,0.0,1.0,0.0,0.9166666666666669,3,3,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_53867,0,53867,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_34750,0,34750,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_21885,0,21885,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_85129,0,85129,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_25659,0,25659,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_36183,0,36183,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_16473,0,16473,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_74568,0,74568,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_37204,0,37204,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_43167,0,43167,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_44364,0,44364,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_26823,0,26823,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_80393,0,80393,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_88281,0,88281,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_85833,0,85833,1.0,1,cristo,-100.0,0.0,1.0,0.0,0.9090909090909092,4,3,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_54729,0,54729,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_29161,0,29161,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_94192,0,94192,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_3258,0,3258,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_63069,0,63069,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_81124,0,81124,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_30854,0,30854,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_73947,0,73947,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_63633,0,63633,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,4,1,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_86458,0,86458,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_68994,0,68994,1.0,2,monte,-100.0,0.0,1.0,0.0,0.9090909090909092,4,3,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_12284,0,12284,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_73000,0,73000,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_47638,0,47638,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_97435,0,97435,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_13453,0,13453,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_19199,0,19199,1.0,3,character,-100.0,0.0,1.0,0.0,0.9166666666666669,4,3,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_57857,0,57857,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_5250,0,5250,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_91553,0,91553,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_11250,0,11250,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_845,0,845,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_8555,0,8555,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_8896,0,8896,1.0,1,wrote,-100.0,0.0,1.0,0.0,0.9166666666666666,2,2,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_9437,0,9437,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_16744,0,16744,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_18491,0,18491,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_18535,0,18535,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_21476,0,21476,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_21538,0,21538,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_23477,0,23477,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_23697,0,23697,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_25156,0,25156,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_28111,0,28111,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_29890,0,29890,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_30105,0,30105,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_32846,0,32846,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_34002,0,34002,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_34302,0,34302,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_35945,0,35945,0.5,1,the,100.0,1.0,0.0,1.0,0.9090909090909092,2,3,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_44489,0,44489,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_45033,0,45033,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_46039,0,46039,1.0,1,book,-100.0,0.0,1.0,0.0,0.9128787878787881,3,2,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_46695,0,46695,1.0,1,book,-100.0,0.0,1.0,0.0,0.9128787878787878,3,2,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_47509,0,47509,1.0,1,book,-100.0,0.0,1.0,0.0,0.9128787878787878,3,2,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_47769,0,47769,1.0,1,book,-100.0,0.0,1.0,0.0,0.9128787878787878,3,2,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_50026,0,50026,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_54572,0,54572,0.5,1,the,100.0,1.0,0.0,1.0,0.9090909090909092,2,3,5,Semantic,Dictionary (fallback),False
book_characters_authors_batch,edmond_dantes,0_58540,0,58540,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_62872,0,62872,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_64935,0,64935,1.0,1,book,-100.0,0.0,1.0,0.0,0.9128787878787881,3,2,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_66351,0,66351,1.0,1,book,-100.0,0.0,1.0,0.0,0.9128787878787878,3,2,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_67553,0,67553,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_70422,0,70422,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_78523,0,78523,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_78667,0,78667,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_79557,0,79557,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_79719,0,79719,1.0,1,wrote,-100.0,0.0,1.0,0.0,0.9166666666666667,2,2,5,Semantic,Dictionary,False
book_characters_authors_batch,edmond_dantes,0_80278,0,80278,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_84462,0,84462,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_85199,0,85199,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_85513,0,85513,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_86421,0,86421,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_89567,0,89567,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_89974,0,89974,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_90295,0,90295,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
book_characters_authors_batch,edmond_dantes,0_90618,0,90618,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
