domain,from_slug,to_slug,is_identity,K_src,K_tgt,ref_sum_src,ref_sum_tgt,achieved_sum_src,achieved_sum_tgt,ablate_count,amplify_count,hit_default,hit_m_tuned,best_hit,has_m_tuned,m_tuned_value,m_tuned_steps,from_suppressed_default,best_gap_default,gap_closure_default,vs_max_default,vs_topk_default,labeled_winning_variant,labeled_used_m_tuned,labeled_hit,labeled_best_gap,labeled_n_ablate,labeled_n_amplify,labeled_ref_sum_src,labeled_ref_sum_tgt
usa,utah_provo,maine_portland,0,12,5,0.074732,0.045086,0.0761228799819941,0.0458011031150815,12,5,0,,0,0,,,1,7.75,0.0,-4.25,-3.7917,add_state_city,0,0,3.3594,60,34,0.074732,0.045086
usa,utah_provo,maryland_baltimore,0,16,16,0.089114,0.102851,0.09011638164520179,0.10306024551391543,16,16,0,,0,0,,,1,6.6875,0.0,-5.0625,-4.6875,add_capital_city,0,0,8.25,78,70,0.089114,0.102851
usa,utah_provo,massachusetts_worcester,0,32,14,0.126419,0.08764,0.12800604104995542,0.0913462340831748,32,14,0,,0,0,,,1,-0.0625,0.0,-1.75,-1.6667,add_state_capital_city,0,1,11.875,93,70,0.126419,0.08764
usa,utah_provo,michigan_detroit,0,16,16,0.088992,0.10116,0.09011638164520179,0.1046159863471977,16,16,0,,0,0,,,1,8.0,0.0,-2.75,-2.4167,add_state_capital,0,1,13.5,48,51,0.088992,0.10116
usa,utah_provo,minnesota_minneapolis,0,16,15,0.088992,0.096128,0.09011638164520179,0.09840816259384082,16,15,0,,0,0,,,1,2.5,2.875,2.25,2.5,add_state_capital,0,1,10.25,48,55,0.088992,0.096128
usa,utah_provo,mississippi_gulfport,0,7,5,0.051687,0.036239,0.05340164899826021,0.040696829557418594,7,5,0,,0,0,,,1,0.125,2.125,-2.375,-2.125,add_capital,0,1,18.625,33,29,0.051687,0.036239
usa,utah_provo,missouri_kansas_city,0,7,7,0.051687,0.053523,0.05340164899826021,0.0582804679870601,7,7,0,,0,0,,,1,2.4375,0.0,-0.125,0.125,add_capital,0,1,13.3125,33,36,0.051687,0.053523
usa,utah_provo,montana_billings,0,16,11,0.088992,0.082644,0.09011638164520179,0.08686575293540902,16,11,0,,0,0,,,1,10.8125,0.0,0.875,1.0833,add_state_capital,1,1,7.375,0,101,0.088992,0.082644
usa,utah_provo,nebraska_omaha,0,16,18,0.088992,0.100701,0.09011638164520179,0.10109111666679309,16,18,0,,0,0,,,1,2.25,0.0,-2.625,-2.0417,add_state_capital,0,1,14.0938,48,62,0.088992,0.100701
usa,utah_provo,nevada_las_vegas,0,5,3,0.037305,0.026715,0.042049050331115605,0.029588401317596304,5,3,0,,0,0,,,0,9.0938,0.0,-0.875,-0.3333,add_state,0,0,16.4375,15,14,0.037305,0.026715
usa,utah_provo,new_hampshire_manchester,0,5,3,0.037427,0.026777,0.042049050331115605,0.0272687971591948,5,3,0,,0,0,,,1,2.8438,0.0,-3.5625,-3.1042,add_city,0,0,6.3186,45,27,0.037427,0.026777
usa,utah_provo,new_jersey_newark,0,16,13,0.088992,0.093547,0.09011638164520179,0.09546983242034848,16,13,0,,0,0,,,1,9.5625,0.0,-1.625,-0.5417,add_state_capital,0,1,15.4687,48,64,0.088992,0.093547
usa,utah_provo,new_mexico_albuquerque,0,7,8,0.051687,0.067149,0.05340164899826021,0.0716367959976192,7,8,0,,0,0,,,1,3.1875,0.0,-0.375,-0.2917,add_capital,0,1,9.8125,33,38,0.051687,0.067149
usa,utah_provo,new_york_new_york_city,0,32,14,0.126419,0.078929,0.12800604104995542,0.08279842138290351,32,14,0,,0,0,,,1,8.5,0.0,-3.5,-2.875,add_state_capital_city,0,1,10.5547,93,68,0.126419,0.078929
usa,utah_provo,north_carolina_charlotte,0,32,25,0.126419,0.127274,0.12800604104995542,0.12877786159515234,32,25,0,,0,0,,,1,9.5,0.0,-1.625,-1.4167,add_state_capital_city,0,0,8.7188,93,86,0.126419,0.127274
usa,utah_provo,north_dakota_fargo,0,32,25,0.126419,0.119191,0.12800604104995542,0.12166801095008711,32,25,0,,0,0,,,1,8.25,0.0,0.625,0.7917,add_state_capital_city,0,0,13.125,93,92,0.126419,0.119191
usa,utah_provo,ohio_cleveland,0,16,13,0.088992,0.082585,0.09011638164520179,0.0863326191902155,16,13,0,,0,0,,,1,3.75,0.0,-4.5,-4.2708,add_state_capital,0,0,7.1875,48,40,0.088992,0.082585
usa,utah_provo,oklahoma_tulsa,0,32,20,0.126419,0.117384,0.12800604104995542,0.1181067824363698,32,20,0,,0,0,,,1,2.0,0.0,-0.125,0.2083,add_state_capital_city,0,0,20.457,93,73,0.126419,0.117384
usa,utah_provo,oregon_portland,0,16,9,0.088992,0.068109,0.09011638164520179,0.07181352376937811,16,9,0,,0,0,,,1,1.5,0.0,-0.75,-0.5417,add_state_capital,0,1,11.8125,48,42,0.088992,0.068109
usa,utah_provo,pennsylvania_philadelphia,0,16,11,0.088992,0.078236,0.09011638164520179,0.0815298259258264,16,11,0,,0,0,,,0,11.25,0.0,-1.0,-0.625,add_state_capital,0,1,12.2812,48,49,0.088992,0.078236
usa,utah_provo,rhode_island_warwick,0,32,9,0.126419,0.072937,0.12800604104995542,0.0750156641006466,32,9,0,,0,0,,,1,7.375,0.0,-0.125,0.3333,add_state_capital_city,0,0,10.1875,93,70,0.126419,0.072937
usa,utah_provo,south_carolina_charleston,0,32,17,0.126419,0.097522,0.12800604104995542,0.0992006957530968,32,17,0,,0,0,,,1,4.8125,0.0,-1.125,-0.6667,add_state_capital_city,0,1,11.875,93,71,0.126419,0.097522
usa,utah_provo,south_dakota_sioux_falls,0,16,25,0.089114,0.115301,0.09011638164520179,0.11749520897865151,16,25,0,,0,0,,,1,2.125,0.0,-1.125,-0.7083,add_capital_city,0,0,8.4531,78,124,0.089114,0.115301
usa,utah_provo,tennessee_memphis,0,12,7,0.074732,0.054795,0.0761228799819941,0.05572992563247639,12,7,0,,0,0,,,1,0.6875,0.0,-2.5,-2.2917,add_state_city,0,0,7.625,60,50,0.074732,0.054795
usa,utah_provo,texas_dallas,0,16,13,0.088992,0.088835,0.09011638164520179,0.08942797780036871,16,13,0,,0,0,,,1,-0.25,0.9375,-0.875,-0.75,add_state_capital,0,1,13.7656,48,49,0.088992,0.088835
usa,utah_provo,utah_provo,1,5,0,0.037427,0.0,0.042049050331115605,0.0,5,0,0,,0,0,,,1,0.0,0.0,3.75,3.8542,add_city,0,1,0.0,45,0,0.037427,0.0
usa,utah_provo,vermont_burlington,0,16,2,0.088992,0.013367,0.09011638164520179,0.0208872556686401,16,2,0,,0,0,,,0,0.875,0.0,-2.1094,-1.7917,add_state_capital,0,0,7.125,48,11,0.088992,0.013367
usa,utah_provo,virginia_virginia_beach,0,16,18,0.088992,0.106594,0.09011638164520179,0.10867461562156579,16,18,0,,0,0,,,1,3.5625,0.0,-1.125,-1.0833,add_state_capital,0,1,9.1875,48,75,0.088992,0.106594
usa,utah_provo,washington_seattle,0,7,5,0.051687,0.058369,0.05340164899826021,0.06254339218139629,7,5,0,,0,0,,,0,14.875,0.0,5.75,6.2083,add_capital,0,0,9.875,33,28,0.051687,0.058369
usa,utah_provo,west_virginia_huntington,0,7,5,0.051687,0.043507,0.05340164899826021,0.043784916400909195,7,5,0,,0,0,,,0,1.4375,0.0,-4.375,-3.8333,add_capital,0,0,6.375,33,27,0.051687,0.043507
usa,utah_provo,wisconsin_milwaukee,0,5,4,0.037305,0.036338,0.042049050331115605,0.038552105426788094,5,4,0,,0,0,,,0,14.75,0.0,3.0,4.1042,add_state,0,1,11.8125,15,17,0.037305,0.036338
usa,utah_provo,wyoming_casper,0,5,5,0.037427,0.037198,0.042049050331115605,0.0413089096546171,5,5,0,,0,0,,,1,10.75,0.0,-0.625,0.4167,add_city,0,1,10.25,45,41,0.037427,0.037198
usa,vermont_burlington,alabama_birmingham,0,2,5,0.013367,0.043793,0.0208872556686401,0.046468943357467304,2,5,0,,0,0,,,1,7.4375,0.0,-4.875,-4.3333,add_state_capital,0,1,13.4375,11,36,0.013367,0.043793
usa,vermont_burlington,alaska_anchorage,0,2,12,0.013367,0.081949,0.0208872556686401,0.08247044682502691,2,12,0,,0,0,,,1,11.0625,0.0,0.75,1.5417,add_state_capital,0,0,14.1406,11,50,0.013367,0.081949
usa,vermont_burlington,arizona_tucson,0,1,5,0.008588,0.049031,0.0109395384788513,0.0531741380691526,1,5,0,,0,0,,,0,-0.625,0.0,-3.625,-3.5,add_state,0,1,19.7969,8,16,0.008588,0.049031
usa,vermont_burlington,arkansas_fayetteville,0,4,15,0.035045,0.088696,0.0369088351726531,0.09237149357795632,4,15,0,,0,0,,,1,0.875,0.0,-2.125,-1.5,add_state_capital_city,0,1,10.125,40,69,0.035045,0.088696
usa,vermont_burlington,california_oakland,0,2,10,0.013367,0.069181,0.0208872556686401,0.0726096034049982,2,10,0,,0,0,,,1,3.9375,0.0,-2.75,-2.3542,add_state_capital,0,1,14.2812,11,37,0.013367,0.069181
usa,vermont_burlington,colorado_colorado_springs,0,2,21,0.013367,0.113505,0.0208872556686401,0.11549842357635401,2,21,0,,0,0,,,1,-2.5,7.8125,-3.75,-2.9167,add_state_capital,0,1,20.7969,11,74,0.013367,0.113505
usa,vermont_burlington,connecticut_bridgeport,0,2,12,0.013367,0.075791,0.0208872556686401,0.0762817561626429,2,12,0,,0,0,,,1,7.0,0.0,-1.375,-1.0833,add_state_capital,0,1,17.7969,11,44,0.013367,0.075791
usa,vermont_burlington,delaware_wilmington,0,1,2,0.008588,0.011477,0.0109395384788513,0.0199696123600005,1,2,0,,0,0,,,0,1.125,0.0,-3.125,-2.9167,add_state,0,0,15.9688,8,11,0.008588,0.011477
usa,vermont_burlington,florida_miami,0,2,14,0.013367,0.088079,0.0208872556686401,0.0885412395000451,2,14,0,,0,0,,,1,8.375,0.0,-0.125,0.9167,add_state_capital,0,1,18.5547,11,41,0.013367,0.088079
usa,vermont_burlington,georgia_savannah,0,2,10,0.013367,0.076556,0.0208872556686401,0.0765593945980068,2,10,0,,0,0,,,1,3.3125,0.0,-0.375,0.2083,add_state_capital,0,1,21.1519,11,41,0.013367,0.076556
usa,vermont_burlington,hawaii_hilo,0,2,12,0.013367,0.084043,0.0208872556686401,0.08735671639442369,2,12,0,,0,0,,,1,8.625,0.0,-1.5,-1.375,add_state_capital,0,1,20.0781,11,40,0.013367,0.084043
usa,vermont_burlington,idaho_idaho_falls,0,2,20,0.013367,0.106154,0.0208872556686401,0.10615447163581762,2,20,0,,0,0,,,1,1.1875,0.0,-2.875,-2.625,add_state_capital,0,1,12.7812,11,81,0.013367,0.106154
usa,vermont_burlington,illinois_chicago,0,2,10,0.013367,0.065123,0.0208872556686401,0.06984955072402908,2,10,0,,0,0,,,1,0.3125,0.0,-0.125,0.0208,add_state_capital,0,1,17.0312,11,42,0.013367,0.065123
usa,vermont_burlington,indiana_fort_wayne,0,2,18,0.013367,0.093249,0.0208872556686401,0.09352511167526162,2,18,0,,0,0,,,1,5.75,0.0,-2.875,-2.625,add_state_capital,0,1,17.2734,11,74,0.013367,0.093249
usa,vermont_burlington,iowa_cedar_rapids,0,1,2,0.008588,0.022024,0.0109395384788513,0.023174256086349397,1,2,0,1,1,1,2.402249,4,1,12.3281,0.0,4.375,6.4375,add_state,0,1,16.1406,8,10,0.008588,0.022024
usa,vermont_burlington,kansas_wichita,0,4,21,0.035045,0.110377,0.0369088351726531,0.1119566559791555,4,21,0,,0,0,,,1,5.375,0.0,-3.875,-3.125,add_state_capital_city,1,1,16.7344,0,130,0.035045,0.110377
usa,vermont_burlington,kentucky_louisville,0,1,11,0.004779,0.062804,0.0109395384788513,0.0660930871963495,1,11,0,,0,0,,,1,9.25,0.0,-0.875,-0.625,add_capital,0,1,12.4375,3,37,0.004779,0.062804
usa,vermont_burlington,louisiana_new_orleans,0,2,12,0.013367,0.089234,0.0208872556686401,0.09012401103973329,2,12,0,,0,0,,,1,7.4375,0.0,-2.125,-1.9375,add_state_capital,0,1,16.7617,11,49,0.013367,0.089234
usa,vermont_burlington,maine_portland,0,1,2,0.008588,0.013432,0.0109395384788513,0.0203711092472076,1,2,0,,0,0,,,0,4.4375,0.0,-1.6875,-1.4792,add_state,0,0,8.6641,8,10,0.008588,0.013432
usa,vermont_burlington,maryland_baltimore,0,3,16,0.026457,0.102851,0.0289562344551086,0.10306024551391543,3,16,0,,0,0,,,1,4.25,0.0,-4.5,-3.875,add_capital_city,0,1,7.8594,32,70,0.026457,0.102851
usa,vermont_burlington,massachusetts_worcester,0,4,6,0.030266,0.043925,0.0369088351726531,0.0495380461215968,4,6,0,,0,0,,,1,-0.5625,0.0,-3.0,-2.0417,add_state_city,0,0,16.25,37,36,0.030266,0.043925
usa,vermont_burlington,michigan_detroit,0,4,7,0.030266,0.059399,0.0369088351726531,0.0644793510437008,4,7,0,,0,0,,,1,8.4375,0.0,-1.75,-1.25,add_state_city,0,1,18.2031,37,35,0.030266,0.059399
usa,vermont_burlington,minnesota_minneapolis,0,1,10,0.004779,0.073308,0.0109395384788513,0.07724401354789681,1,10,0,,0,0,,,1,0.375,1.375,1.0,2.0417,add_capital,0,1,16.0,3,40,0.004779,0.073308
usa,vermont_burlington,mississippi_gulfport,0,1,5,0.004779,0.036239,0.0109395384788513,0.040696829557418594,1,5,0,,0,0,,,1,0.6875,2.75,-3.6875,-1.5625,add_capital,0,1,13.4688,3,29,0.004779,0.036239
usa,vermont_burlington,missouri_kansas_city,0,1,7,0.004779,0.053523,0.0109395384788513,0.0582804679870601,1,7,0,,0,0,,,1,2.5,0.0,-1.125,0.0625,add_capital,0,1,10.875,3,36,0.004779,0.053523
usa,vermont_burlington,montana_billings,0,4,7,0.030266,0.057266,0.0369088351726531,0.0617185235023495,4,7,0,,0,0,,,1,8.0,0.0,-1.0,-0.7917,add_state_city,0,1,5.8437,37,55,0.030266,0.057266
usa,vermont_burlington,nebraska_omaha,0,2,18,0.013367,0.100701,0.0208872556686401,0.10109111666679309,2,18,0,,0,0,,,1,3.8125,0.0,-3.5,-3.25,add_state_capital,0,1,17.0547,11,62,0.013367,0.100701
usa,vermont_burlington,nevada_las_vegas,0,4,22,0.035045,0.110727,0.0369088351726531,0.11284980177879211,4,22,0,,0,0,,,1,6.625,0.0,-4.75,-3.75,add_state_capital_city,0,0,15.0781,40,100,0.035045,0.110727
usa,vermont_burlington,new_hampshire_manchester,0,3,7,0.026457,0.054429,0.0289562344551086,0.05623850226402239,3,7,0,,0,0,,,1,6.0625,0.0,-3.5,-3.2917,add_capital_city,0,0,6.9375,32,50,0.026457,0.054429
usa,vermont_burlington,new_jersey_newark,0,2,13,0.013367,0.093547,0.0208872556686401,0.09546983242034848,2,13,0,,0,0,,,1,6.3125,0.0,-1.25,-0.5,add_state_capital,0,1,8.9375,11,64,0.013367,0.093547
usa,vermont_burlington,new_mexico_albuquerque,0,1,8,0.004779,0.067149,0.0109395384788513,0.0716367959976192,1,8,0,,0,0,,,1,5.0,1.6875,3.4844,4.5157,add_capital,0,1,10.375,3,38,0.004779,0.067149
usa,vermont_burlington,new_york_new_york_city,0,1,6,0.004779,0.042818,0.0109395384788513,0.0472781360149381,1,6,0,1,1,1,2.402249,4,1,15.1875,0.0,0.625,1.2917,add_capital,0,1,12.75,3,28,0.004779,0.042818
usa,vermont_burlington,north_carolina_charlotte,0,2,16,0.013367,0.095282,0.0208872556686401,0.09875631332397361,2,16,0,,0,0,,,1,8.0625,0.0,-1.75,-1.25,add_state_capital,1,1,15.6875,0,63,0.013367,0.095282
usa,vermont_burlington,north_dakota_fargo,0,1,6,0.004779,0.049214,0.0109395384788513,0.051526397466659206,1,6,0,,0,0,,,1,6.25,0.0,-1.75,-0.2917,add_capital,0,0,10.0625,3,35,0.004779,0.049214
usa,vermont_burlington,ohio_cleveland,0,1,3,0.008588,0.024335,0.0109395384788513,0.0285024642944335,1,3,0,,0,0,,,0,-0.5,0.0,-3.875,-3.1019,add_state,0,1,13.7812,8,11,0.008588,0.024335
usa,vermont_burlington,oklahoma_tulsa,0,1,15,0.004779,0.098742,0.0109395384788513,0.1004685759544364,1,15,0,,0,0,,,1,-0.5625,0.0,-7.375,-7.2083,add_capital,1,1,15.2188,0,58,0.004779,0.098742
usa,vermont_burlington,oregon_portland,0,3,9,0.026457,0.067091,0.0289562344551086,0.07181352376937811,3,9,0,,0,0,,,1,1.0,0.0,-2.25,-1.7917,add_capital_city,0,1,13.7188,32,56,0.026457,0.067091
usa,vermont_burlington,pennsylvania_philadelphia,0,4,7,0.030266,0.059115,0.0369088351726531,0.0610956549644466,4,7,0,,0,0,,,1,7.1875,0.0,-1.0,-0.3333,add_state_city,0,1,15.1562,37,35,0.030266,0.059115
usa,vermont_burlington,rhode_island_warwick,0,4,9,0.035045,0.072937,0.0369088351726531,0.0750156641006466,4,9,0,,0,0,,,1,7.75,0.0,-1.5625,-0.8958,add_state_capital_city,0,1,11.2187,40,70,0.035045,0.072937
usa,vermont_burlington,south_carolina_charleston,0,4,17,0.035045,0.097522,0.0369088351726531,0.0992006957530968,4,17,0,,0,0,,,1,5.4375,0.0,-0.9375,-0.4167,add_state_capital_city,0,1,20.3491,40,71,0.035045,0.097522
usa,vermont_burlington,south_dakota_sioux_falls,0,4,36,0.035045,0.136498,0.0369088351726531,0.13784584403037822,4,36,0,,0,0,,,1,4.875,0.0,-0.375,0.4583,add_state_capital_city,0,0,10.125,40,141,0.035045,0.136498
usa,vermont_burlington,tennessee_memphis,0,1,3,0.008588,0.027131,0.0109395384788513,0.0274381339550017,1,3,0,,0,0,,,1,9.375,0.0,-6.875,-6.25,add_state,0,1,19.0,8,13,0.008588,0.027131
usa,vermont_burlington,texas_dallas,0,2,13,0.013367,0.088835,0.0208872556686401,0.08942797780036871,2,13,0,,0,0,,,1,-1.3125,0.0,-2.0,-1.7917,add_state_capital,0,1,16.7813,11,49,0.013367,0.088835
usa,vermont_burlington,utah_provo,0,4,12,0.030266,0.074732,0.0369088351726531,0.0761228799819941,4,12,0,,0,0,,,1,3.0625,0.0,-4.125,-3.9583,add_state_city,0,1,20.4094,37,60,0.030266,0.074732
usa,vermont_burlington,vermont_burlington,1,1,0,0.004779,0.0,0.0109395384788513,0.0,1,0,1,,1,0,,,0,0.0,0.0,10.5,11.3229,add_capital,0,1,0.0,3,0,0.004779,0.0
usa,vermont_burlington,virginia_virginia_beach,0,2,18,0.013367,0.106594,0.0208872556686401,0.10867461562156579,2,18,0,,0,0,,,1,2.75,0.0,-2.375,0.2917,add_state_capital,0,0,12.0156,11,75,0.013367,0.106594
usa,vermont_burlington,washington_seattle,0,2,6,0.013367,0.063193,0.0208872556686401,0.0722551047801969,2,6,0,,0,0,,,0,8.3125,0.0,2.25,3.7083,add_state_capital,0,1,11.75,11,33,0.013367,0.063193
usa,vermont_burlington,west_virginia_huntington,0,4,20,0.035045,0.112779,0.0369088351726531,0.11321622133254902,4,20,0,,0,0,,,1,5.1875,0.0,-0.75,-0.5417,add_state_capital_city,0,1,8.8438,40,97,0.035045,0.112779
usa,vermont_burlington,wisconsin_milwaukee,0,1,4,0.008588,0.036338,0.0109395384788513,0.038552105426788094,1,4,0,1,1,1,0.28854,2,0,14.1875,0.0,3.0,3.625,add_state,0,1,17.625,8,17,0.008588,0.036338
usa,vermont_burlington,wyoming_casper,0,3,5,0.021678,0.037198,0.0289562344551086,0.0413089096546171,3,5,0,,0,0,,,1,10.6875,0.0,-0.375,0.5833,add_city,0,1,15.0625,29,41,0.021678,0.037198
usa,virginia_virginia_beach,alabama_birmingham,0,18,5,0.106594,0.043793,0.10867461562156579,0.046468943357467304,18,5,0,,0,0,,,1,0.0,0.0,-4.75,-4.125,add_state_capital,1,1,12.1562,0,111,0.106594,0.043793
usa,virginia_virginia_beach,alaska_anchorage,0,7,4,0.061713,0.038122,0.0624994635581966,0.0404727160930631,7,4,0,,0,0,,,1,9.25,0.0,2.875,3.6667,add_state,0,0,11.4688,36,17,0.061713,0.038122
usa,virginia_virginia_beach,arizona_tucson,0,7,5,0.061713,0.049031,0.0624994635581966,0.0531741380691526,7,5,0,,0,0,,,0,-1.6875,1.0625,-1.875,-1.125,add_state,0,1,17.5625,36,16,0.061713,0.049031
usa,virginia_virginia_beach,arkansas_fayetteville,0,4,8,0.044881,0.059502,0.045177668333053304,0.06051382422447161,4,8,0,,0,0,,,1,4.1875,10.75,1.875,2.6875,add_capital,0,1,7.0,39,37,0.044881,0.059502
usa,virginia_virginia_beach,california_oakland,0,7,3,0.061713,0.022923,0.0624994635581966,0.0324090123176573,7,3,0,,0,0,,,0,-2.0,0.0,-4.125,-3.1667,add_state,0,1,12.9375,36,10,0.061713,0.022923
usa,virginia_virginia_beach,colorado_colorado_springs,0,83,96,0.20471,0.219939,0.20538967847823694,0.22073352336883065,83,96,0,,0,0,,,1,-0.375,1.1875,-1.4375,-1.1458,add_state_capital_city,0,0,2.5,154,163,0.20471,0.219939
usa,virginia_virginia_beach,connecticut_bridgeport,0,83,22,0.20471,0.107643,0.20538967847823694,0.1101445853710166,83,22,0,,0,0,,,1,3.375,0.0,-5.2188,-4.0833,add_state_capital_city,0,1,25.1875,154,79,0.20471,0.107643
usa,virginia_virginia_beach,delaware_wilmington,0,7,2,0.061713,0.011477,0.0624994635581966,0.0199696123600005,7,2,0,,0,0,,,0,-4.25,0.0,-5.8125,-4.4375,add_state,0,0,22.8125,36,11,0.061713,0.011477
usa,virginia_virginia_beach,florida_miami,0,18,14,0.106594,0.088079,0.10867461562156579,0.0885412395000451,18,14,0,,0,0,,,1,4.875,0.0,-2.0,-1.7083,add_state_capital,0,0,7.3437,75,41,0.106594,0.088079
usa,virginia_virginia_beach,georgia_savannah,0,18,10,0.106594,0.076556,0.10867461562156579,0.0765593945980068,18,10,0,,0,0,,,1,3.7188,3.4688,-1.0,-0.5,add_state_capital,0,1,10.625,75,41,0.106594,0.076556
usa,virginia_virginia_beach,hawaii_hilo,0,18,12,0.106594,0.084043,0.10867461562156579,0.08735671639442369,18,12,0,,0,0,,,1,6.75,0.0,-1.5,-1.3333,add_state_capital,0,1,11.375,75,40,0.106594,0.084043
usa,virginia_virginia_beach,idaho_idaho_falls,0,83,97,0.20471,0.210297,0.20538967847823694,0.2109505236148789,83,97,0,,0,0,,,1,2.0,0.0,-5.5,-4.6875,add_state_capital_city,0,0,4.6797,154,169,0.20471,0.210297
usa,virginia_virginia_beach,illinois_chicago,0,18,10,0.106594,0.065123,0.10867461562156579,0.06984955072402908,18,10,0,,0,0,,,1,1.0,0.0,-0.4375,0.4792,add_state_capital,0,1,12.5,75,42,0.106594,0.065123
usa,virginia_virginia_beach,indiana_fort_wayne,0,7,8,0.061713,0.053553,0.0624994635581966,0.056750714778899806,7,8,0,,0,0,,,1,2.125,0.0,-4.125,-3.4167,add_state,0,1,10.0,36,43,0.061713,0.053553
usa,virginia_virginia_beach,iowa_cedar_rapids,0,7,2,0.061713,0.022024,0.0624994635581966,0.023174256086349397,7,2,0,,0,0,,,1,16.5937,0.0,1.9062,4.4869,add_state,0,1,21.5625,36,10,0.061713,0.022024
usa,virginia_virginia_beach,kansas_wichita,0,18,13,0.106594,0.086975,0.10867461562156579,0.0885746479034418,18,13,0,,0,0,,,1,3.375,0.0,-3.0,-2.4583,add_state_capital,0,0,17.6875,75,63,0.106594,0.086975
usa,virginia_virginia_beach,kentucky_louisville,0,4,11,0.044881,0.062804,0.045177668333053304,0.0660930871963495,4,11,0,,0,0,,,1,4.0,0.0,-0.875,-0.8333,add_capital,0,1,7.25,39,37,0.044881,0.062804
usa,virginia_virginia_beach,louisiana_new_orleans,0,7,4,0.061713,0.038104,0.0624994635581966,0.0451389253139493,7,4,0,,0,0,,,0,1.8125,0.0,-2.75,-1.4583,add_state,0,0,14.9375,36,15,0.061713,0.038104
usa,virginia_virginia_beach,maine_portland,0,7,2,0.061713,0.013432,0.0624994635581966,0.0203711092472076,7,2,0,,0,0,,,0,-1.5625,0.875,0.9375,1.2708,add_state,0,0,6.6338,36,10,0.061713,0.013432
usa,virginia_virginia_beach,maryland_baltimore,0,15,5,0.098115,0.044888,0.09882867336273109,0.047235727310180504,15,5,0,,0,0,,,0,-0.75,0.0,-3.4375,-1.3958,add_city,0,0,6.2969,79,33,0.098115,0.044888
usa,virginia_virginia_beach,massachusetts_worcester,0,7,3,0.061713,0.020158,0.0624994635581966,0.0265773832798002,7,3,0,,0,0,,,0,0.0,1.75,-0.875,0.0625,add_state,0,1,12.375,36,13,0.061713,0.020158
usa,virginia_virginia_beach,michigan_detroit,0,18,16,0.106594,0.10116,0.10867461562156579,0.1046159863471977,18,16,0,,0,0,,,1,4.25,0.0,-2.875,-2.5417,add_state_capital,0,1,8.4375,75,51,0.106594,0.10116
usa,virginia_virginia_beach,minnesota_minneapolis,0,4,10,0.044881,0.073308,0.045177668333053304,0.07724401354789681,4,10,0,,0,0,,,1,4.125,10.375,-1.75,-0.6667,add_capital,0,1,9.4375,39,40,0.044881,0.073308
usa,virginia_virginia_beach,mississippi_gulfport,0,7,1,0.061713,0.00615,0.0624994635581966,0.0094382762908935,7,1,0,,0,0,,,1,1.9375,10.1992,0.625,0.7083,add_state,0,0,9.2656,36,7,0.061713,0.00615
usa,virginia_virginia_beach,missouri_kansas_city,0,4,7,0.044881,0.053523,0.045177668333053304,0.0582804679870601,4,7,0,,0,0,,,1,4.625,5.75,3.25,3.5417,add_capital,0,1,5.1875,39,36,0.044881,0.053523
usa,virginia_virginia_beach,montana_billings,0,34,12,0.142996,0.092049,0.14422309398650962,0.09254685044288583,34,12,0,,0,0,,,1,9.0,0.0,0.875,1.125,add_capital_city,0,0,12.8594,118,84,0.142996,0.092049
usa,virginia_virginia_beach,nebraska_omaha,0,18,18,0.106594,0.100701,0.10867461562156579,0.10109111666679309,18,18,0,,0,0,,,1,3.5625,2.4375,-2.125,-1.6458,add_state_capital,0,1,15.6875,75,62,0.106594,0.100701
usa,virginia_virginia_beach,nevada_las_vegas,0,45,10,0.159829,0.068532,0.16114944219589022,0.0726086497306817,45,10,0,,0,0,,,1,6.0,3.0,-1.625,0.5,add_state_city,0,0,18.5,115,63,0.159829,0.068532
usa,virginia_virginia_beach,new_hampshire_manchester,0,45,4,0.159829,0.031355,0.16114944219589022,0.0355462133884428,45,4,0,,0,0,,,1,4.125,0.0,-2.375,-2.125,add_state_city,0,0,11.4688,115,31,0.159829,0.031355
usa,virginia_virginia_beach,new_jersey_newark,0,4,5,0.044881,0.04939,0.045177668333053304,0.0519657135009763,4,5,0,,0,0,,,0,0.3125,0.0,-2.0625,-1.2292,add_capital,0,1,9.8125,39,28,0.044881,0.04939
usa,virginia_virginia_beach,new_mexico_albuquerque,0,83,20,0.20471,0.117235,0.20538967847823694,0.1186177134513846,83,20,0,,0,0,,,1,3.375,3.125,-3.0625,-1.7292,add_state_capital_city,0,0,14.7773,154,79,0.20471,0.117235
usa,virginia_virginia_beach,new_york_new_york_city,0,15,4,0.098115,0.036111,0.09882867336273109,0.0361171066761015,15,4,0,,0,0,,,1,5.375,0.0,0.0,0.7917,add_city,0,0,12.375,79,40,0.098115,0.036111
usa,virginia_virginia_beach,north_carolina_charlotte,0,83,25,0.20471,0.127274,0.20538967847823694,0.12877786159515234,83,25,0,,0,0,,,1,3.0,0.0,-2.25,-1.4375,add_state_capital_city,0,0,3.0,154,86,0.20471,0.127274
usa,virginia_virginia_beach,north_dakota_fargo,0,7,4,0.061713,0.031885,0.0624994635581966,0.0374910831451414,7,4,0,,0,0,,,1,14.9062,0.0,2.625,3.1667,add_state,0,0,13.7969,36,17,0.061713,0.031885
