run,variant,from_slug,to_slug,n_ablate,n_amplify,sum_ni_ablate,sum_ni_amplify,missing_ablate,missing_amplify
fullscale_usa_labeled,canonical,louisiana_new_orleans,arizona_tucson,94,83,0.12689152359962463,0.11737766861915588,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,arkansas_fayetteville,94,69,0.12689152359962463,0.08869636058807373,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,california_oakland,94,62,0.12689152359962463,0.09679704904556274,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,colorado_colorado_springs,94,163,0.12689152359962463,0.21993929147720337,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,connecticut_bridgeport,94,79,0.12689152359962463,0.10764271020889282,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,delaware_wilmington,94,79,0.12689152359962463,0.09494784474372864,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,florida_miami,94,66,0.12689152359962463,0.11373993754386902,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,georgia_savannah,94,73,0.12689152359962463,0.10402095317840576,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,hawaii_hilo,94,85,0.12689152359962463,0.12848812341690063,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,idaho_idaho_falls,94,169,0.12689152359962463,0.21029719710350037,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,illinois_chicago,94,62,0.12689152359962463,0.09457412362098694,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,indiana_fort_wayne,94,200,0.12689152359962463,0.1959233582019806,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,iowa_cedar_rapids,94,160,0.12689152359962463,0.16788911819458008,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,kansas_wichita,94,90,0.12689152359962463,0.1103772521018982,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,kentucky_louisville,94,83,0.12689152359962463,0.118527352809906,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,maine_portland,94,65,0.12689152359962463,0.090444415807724,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,maryland_baltimore,94,83,0.12689152359962463,0.1246318519115448,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,massachusetts_worcester,94,70,0.12689152359962463,0.08763980865478516,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,michigan_detroit,94,74,0.12689152359962463,0.12348562479019165,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,minnesota_minneapolis,94,82,0.12689152359962463,0.116299569606781,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,mississippi_gulfport,94,137,0.12689152359962463,0.1213114857673645,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,missouri_kansas_city,94,71,0.12689152359962463,0.10495862364768982,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,montana_billings,94,96,0.12689152359962463,0.11597967147827148,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,nebraska_omaha,94,95,0.12689152359962463,0.12943944334983826,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,nevada_las_vegas,94,100,0.12689152359962463,0.11072680354118347,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,new_hampshire_manchester,94,54,0.12689152359962463,0.059007495641708374,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,new_jersey_newark,94,87,0.12689152359962463,0.11193090677261353,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,new_mexico_albuquerque,94,79,0.12689152359962463,0.11723542213439941,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,new_york_new_york_city,94,68,0.12689152359962463,0.0789288878440857,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,north_carolina_charlotte,94,86,0.12689152359962463,0.1272735595703125,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,north_dakota_fargo,94,92,0.12689152359962463,0.11919137835502625,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,ohio_cleveland,94,67,0.12689152359962463,0.1070011556148529,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,oklahoma_tulsa,94,73,0.12689152359962463,0.11738428473472595,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,oregon_portland,94,65,0.12689152359962463,0.08678621053695679,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,pennsylvania_philadelphia,94,71,0.12689152359962463,0.11488392949104309,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,rhode_island_warwick,94,70,0.12689152359962463,0.07293727993965149,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,south_carolina_charleston,94,71,0.12689152359962463,0.09752151370048523,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,south_dakota_sioux_falls,94,141,0.12689152359962463,0.13649770617485046,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,tennessee_memphis,94,82,0.12689152359962463,0.09408840537071228,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,texas_dallas,94,65,0.12689152359962463,0.11016082763671875,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,utah_provo,94,93,0.12689152359962463,0.12641915678977966,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,vermont_burlington,94,40,0.12689152359962463,0.035044729709625244,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,virginia_virginia_beach,94,154,0.12689152359962463,0.20470958948135376,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,washington_seattle,94,64,0.12689152359962463,0.11610233783721924,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,west_virginia_huntington,94,97,0.12689152359962463,0.11277905106544495,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,wisconsin_milwaukee,94,86,0.12689152359962463,0.12874570488929749,0,0
fullscale_usa_labeled,canonical,louisiana_new_orleans,wyoming_casper,94,99,0.12689152359962463,0.12226253747940063,0,0
fullscale_usa_labeled,canonical,maine_portland,alabama_birmingham,65,62,0.090444415807724,0.0653194785118103,0,0
fullscale_usa_labeled,canonical,maine_portland,alaska_anchorage,65,87,0.090444415807724,0.11950072646141052,0,0
fullscale_usa_labeled,canonical,maine_portland,arizona_tucson,65,83,0.090444415807724,0.11737766861915588,0,0
fullscale_usa_labeled,canonical,maine_portland,arkansas_fayetteville,65,69,0.090444415807724,0.08869636058807373,0,0
fullscale_usa_labeled,canonical,maine_portland,california_oakland,65,62,0.090444415807724,0.09679704904556274,0,0
fullscale_usa_labeled,canonical,maine_portland,colorado_colorado_springs,65,163,0.090444415807724,0.21993929147720337,0,0
fullscale_usa_labeled,canonical,maine_portland,connecticut_bridgeport,65,79,0.090444415807724,0.10764271020889282,0,0
fullscale_usa_labeled,canonical,maine_portland,delaware_wilmington,65,79,0.090444415807724,0.09494784474372864,0,0
fullscale_usa_labeled,canonical,maine_portland,florida_miami,65,66,0.090444415807724,0.11373993754386902,0,0
fullscale_usa_labeled,canonical,maine_portland,georgia_savannah,65,73,0.090444415807724,0.10402095317840576,0,0
fullscale_usa_labeled,canonical,maine_portland,hawaii_hilo,65,85,0.090444415807724,0.12848812341690063,0,0
fullscale_usa_labeled,canonical,maine_portland,idaho_idaho_falls,65,169,0.090444415807724,0.21029719710350037,0,0
fullscale_usa_labeled,canonical,maine_portland,illinois_chicago,65,62,0.090444415807724,0.09457412362098694,0,0
fullscale_usa_labeled,canonical,maine_portland,indiana_fort_wayne,65,200,0.090444415807724,0.1959233582019806,0,0
fullscale_usa_labeled,canonical,maine_portland,iowa_cedar_rapids,65,160,0.090444415807724,0.16788911819458008,0,0
fullscale_usa_labeled,canonical,maine_portland,kansas_wichita,65,90,0.090444415807724,0.1103772521018982,0,0
fullscale_usa_labeled,canonical,maine_portland,kentucky_louisville,65,83,0.090444415807724,0.118527352809906,0,0
fullscale_usa_labeled,canonical,maine_portland,louisiana_new_orleans,65,94,0.090444415807724,0.12689152359962463,0,0
fullscale_usa_labeled,canonical,maine_portland,maryland_baltimore,65,83,0.090444415807724,0.1246318519115448,0,0
fullscale_usa_labeled,canonical,maine_portland,massachusetts_worcester,65,70,0.090444415807724,0.08763980865478516,0,0
fullscale_usa_labeled,canonical,maine_portland,michigan_detroit,65,74,0.090444415807724,0.12348562479019165,0,0
fullscale_usa_labeled,canonical,maine_portland,minnesota_minneapolis,65,82,0.090444415807724,0.116299569606781,0,0
fullscale_usa_labeled,canonical,maine_portland,mississippi_gulfport,65,137,0.090444415807724,0.1213114857673645,0,0
fullscale_usa_labeled,canonical,maine_portland,missouri_kansas_city,65,71,0.090444415807724,0.10495862364768982,0,0
fullscale_usa_labeled,canonical,maine_portland,montana_billings,65,96,0.090444415807724,0.11597967147827148,0,0
fullscale_usa_labeled,canonical,maine_portland,nebraska_omaha,65,95,0.090444415807724,0.12943944334983826,0,0
fullscale_usa_labeled,canonical,maine_portland,nevada_las_vegas,65,100,0.090444415807724,0.11072680354118347,0,0
fullscale_usa_labeled,canonical,maine_portland,new_hampshire_manchester,65,54,0.090444415807724,0.059007495641708374,0,0
fullscale_usa_labeled,canonical,maine_portland,new_jersey_newark,65,87,0.090444415807724,0.11193090677261353,0,0
fullscale_usa_labeled,canonical,maine_portland,new_mexico_albuquerque,65,79,0.090444415807724,0.11723542213439941,0,0
fullscale_usa_labeled,canonical,maine_portland,new_york_new_york_city,65,68,0.090444415807724,0.0789288878440857,0,0
fullscale_usa_labeled,canonical,maine_portland,north_carolina_charlotte,65,86,0.090444415807724,0.1272735595703125,0,0
fullscale_usa_labeled,canonical,maine_portland,north_dakota_fargo,65,92,0.090444415807724,0.11919137835502625,0,0
fullscale_usa_labeled,canonical,maine_portland,ohio_cleveland,65,67,0.090444415807724,0.1070011556148529,0,0
fullscale_usa_labeled,canonical,maine_portland,oklahoma_tulsa,65,73,0.090444415807724,0.11738428473472595,0,0
fullscale_usa_labeled,canonical,maine_portland,oregon_portland,65,65,0.090444415807724,0.08678621053695679,0,0
fullscale_usa_labeled,canonical,maine_portland,pennsylvania_philadelphia,65,71,0.090444415807724,0.11488392949104309,0,0
fullscale_usa_labeled,canonical,maine_portland,rhode_island_warwick,65,70,0.090444415807724,0.07293727993965149,0,0
fullscale_usa_labeled,canonical,maine_portland,south_carolina_charleston,65,71,0.090444415807724,0.09752151370048523,0,0
fullscale_usa_labeled,canonical,maine_portland,south_dakota_sioux_falls,65,141,0.090444415807724,0.13649770617485046,0,0
fullscale_usa_labeled,canonical,maine_portland,tennessee_memphis,65,82,0.090444415807724,0.09408840537071228,0,0
fullscale_usa_labeled,canonical,maine_portland,texas_dallas,65,65,0.090444415807724,0.11016082763671875,0,0
fullscale_usa_labeled,canonical,maine_portland,utah_provo,65,93,0.090444415807724,0.12641915678977966,0,0
fullscale_usa_labeled,canonical,maine_portland,vermont_burlington,65,40,0.090444415807724,0.035044729709625244,0,0
fullscale_usa_labeled,canonical,maine_portland,virginia_virginia_beach,65,154,0.090444415807724,0.20470958948135376,0,0
fullscale_usa_labeled,canonical,maine_portland,washington_seattle,65,64,0.090444415807724,0.11610233783721924,0,0
fullscale_usa_labeled,canonical,maine_portland,west_virginia_huntington,65,97,0.090444415807724,0.11277905106544495,0,0
fullscale_usa_labeled,canonical,maine_portland,wisconsin_milwaukee,65,86,0.090444415807724,0.12874570488929749,0,0
fullscale_usa_labeled,canonical,maine_portland,wyoming_casper,65,99,0.090444415807724,0.12226253747940063,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,alabama_birmingham,83,62,0.1246318519115448,0.0653194785118103,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,alaska_anchorage,83,87,0.1246318519115448,0.11950072646141052,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,arizona_tucson,83,83,0.1246318519115448,0.11737766861915588,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,arkansas_fayetteville,83,69,0.1246318519115448,0.08869636058807373,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,california_oakland,83,62,0.1246318519115448,0.09679704904556274,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,colorado_colorado_springs,83,163,0.1246318519115448,0.21993929147720337,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,connecticut_bridgeport,83,79,0.1246318519115448,0.10764271020889282,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,delaware_wilmington,83,79,0.1246318519115448,0.09494784474372864,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,florida_miami,83,66,0.1246318519115448,0.11373993754386902,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,georgia_savannah,83,73,0.1246318519115448,0.10402095317840576,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,hawaii_hilo,83,85,0.1246318519115448,0.12848812341690063,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,idaho_idaho_falls,83,169,0.1246318519115448,0.21029719710350037,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,illinois_chicago,83,62,0.1246318519115448,0.09457412362098694,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,indiana_fort_wayne,83,200,0.1246318519115448,0.1959233582019806,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,iowa_cedar_rapids,83,160,0.1246318519115448,0.16788911819458008,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,kansas_wichita,83,90,0.1246318519115448,0.1103772521018982,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,kentucky_louisville,83,83,0.1246318519115448,0.118527352809906,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,louisiana_new_orleans,83,94,0.1246318519115448,0.12689152359962463,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,maine_portland,83,65,0.1246318519115448,0.090444415807724,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,massachusetts_worcester,83,70,0.1246318519115448,0.08763980865478516,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,michigan_detroit,83,74,0.1246318519115448,0.12348562479019165,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,minnesota_minneapolis,83,82,0.1246318519115448,0.116299569606781,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,mississippi_gulfport,83,137,0.1246318519115448,0.1213114857673645,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,missouri_kansas_city,83,71,0.1246318519115448,0.10495862364768982,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,montana_billings,83,96,0.1246318519115448,0.11597967147827148,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,nebraska_omaha,83,95,0.1246318519115448,0.12943944334983826,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,nevada_las_vegas,83,100,0.1246318519115448,0.11072680354118347,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,new_hampshire_manchester,83,54,0.1246318519115448,0.059007495641708374,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,new_jersey_newark,83,87,0.1246318519115448,0.11193090677261353,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,new_mexico_albuquerque,83,79,0.1246318519115448,0.11723542213439941,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,new_york_new_york_city,83,68,0.1246318519115448,0.0789288878440857,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,north_carolina_charlotte,83,86,0.1246318519115448,0.1272735595703125,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,north_dakota_fargo,83,92,0.1246318519115448,0.11919137835502625,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,ohio_cleveland,83,67,0.1246318519115448,0.1070011556148529,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,oklahoma_tulsa,83,73,0.1246318519115448,0.11738428473472595,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,oregon_portland,83,65,0.1246318519115448,0.08678621053695679,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,pennsylvania_philadelphia,83,71,0.1246318519115448,0.11488392949104309,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,rhode_island_warwick,83,70,0.1246318519115448,0.07293727993965149,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,south_carolina_charleston,83,71,0.1246318519115448,0.09752151370048523,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,south_dakota_sioux_falls,83,141,0.1246318519115448,0.13649770617485046,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,tennessee_memphis,83,82,0.1246318519115448,0.09408840537071228,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,texas_dallas,83,65,0.1246318519115448,0.11016082763671875,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,utah_provo,83,93,0.1246318519115448,0.12641915678977966,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,vermont_burlington,83,40,0.1246318519115448,0.035044729709625244,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,virginia_virginia_beach,83,154,0.1246318519115448,0.20470958948135376,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,washington_seattle,83,64,0.1246318519115448,0.11610233783721924,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,west_virginia_huntington,83,97,0.1246318519115448,0.11277905106544495,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,wisconsin_milwaukee,83,86,0.1246318519115448,0.12874570488929749,0,0
fullscale_usa_labeled,canonical,maryland_baltimore,wyoming_casper,83,99,0.1246318519115448,0.12226253747940063,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,alabama_birmingham,70,62,0.08763980865478516,0.0653194785118103,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,alaska_anchorage,70,87,0.08763980865478516,0.11950072646141052,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,arizona_tucson,70,83,0.08763980865478516,0.11737766861915588,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,arkansas_fayetteville,70,69,0.08763980865478516,0.08869636058807373,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,california_oakland,70,62,0.08763980865478516,0.09679704904556274,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,colorado_colorado_springs,70,163,0.08763980865478516,0.21993929147720337,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,connecticut_bridgeport,70,79,0.08763980865478516,0.10764271020889282,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,delaware_wilmington,70,79,0.08763980865478516,0.09494784474372864,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,florida_miami,70,66,0.08763980865478516,0.11373993754386902,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,georgia_savannah,70,73,0.08763980865478516,0.10402095317840576,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,hawaii_hilo,70,85,0.08763980865478516,0.12848812341690063,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,idaho_idaho_falls,70,169,0.08763980865478516,0.21029719710350037,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,illinois_chicago,70,62,0.08763980865478516,0.09457412362098694,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,indiana_fort_wayne,70,200,0.08763980865478516,0.1959233582019806,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,iowa_cedar_rapids,70,160,0.08763980865478516,0.16788911819458008,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,kansas_wichita,70,90,0.08763980865478516,0.1103772521018982,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,kentucky_louisville,70,83,0.08763980865478516,0.118527352809906,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,louisiana_new_orleans,70,94,0.08763980865478516,0.12689152359962463,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,maine_portland,70,65,0.08763980865478516,0.090444415807724,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,maryland_baltimore,70,83,0.08763980865478516,0.1246318519115448,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,michigan_detroit,70,74,0.08763980865478516,0.12348562479019165,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,minnesota_minneapolis,70,82,0.08763980865478516,0.116299569606781,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,mississippi_gulfport,70,137,0.08763980865478516,0.1213114857673645,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,missouri_kansas_city,70,71,0.08763980865478516,0.10495862364768982,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,montana_billings,70,96,0.08763980865478516,0.11597967147827148,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,nebraska_omaha,70,95,0.08763980865478516,0.12943944334983826,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,nevada_las_vegas,70,100,0.08763980865478516,0.11072680354118347,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,new_hampshire_manchester,70,54,0.08763980865478516,0.059007495641708374,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,new_jersey_newark,70,87,0.08763980865478516,0.11193090677261353,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,new_mexico_albuquerque,70,79,0.08763980865478516,0.11723542213439941,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,new_york_new_york_city,70,68,0.08763980865478516,0.0789288878440857,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,north_carolina_charlotte,70,86,0.08763980865478516,0.1272735595703125,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,north_dakota_fargo,70,92,0.08763980865478516,0.11919137835502625,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,ohio_cleveland,70,67,0.08763980865478516,0.1070011556148529,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,oklahoma_tulsa,70,73,0.08763980865478516,0.11738428473472595,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,oregon_portland,70,65,0.08763980865478516,0.08678621053695679,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,pennsylvania_philadelphia,70,71,0.08763980865478516,0.11488392949104309,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,rhode_island_warwick,70,70,0.08763980865478516,0.07293727993965149,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,south_carolina_charleston,70,71,0.08763980865478516,0.09752151370048523,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,south_dakota_sioux_falls,70,141,0.08763980865478516,0.13649770617485046,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,tennessee_memphis,70,82,0.08763980865478516,0.09408840537071228,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,texas_dallas,70,65,0.08763980865478516,0.11016082763671875,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,utah_provo,70,93,0.08763980865478516,0.12641915678977966,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,vermont_burlington,70,40,0.08763980865478516,0.035044729709625244,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,virginia_virginia_beach,70,154,0.08763980865478516,0.20470958948135376,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,washington_seattle,70,64,0.08763980865478516,0.11610233783721924,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,west_virginia_huntington,70,97,0.08763980865478516,0.11277905106544495,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,wisconsin_milwaukee,70,86,0.08763980865478516,0.12874570488929749,0,0
fullscale_usa_labeled,canonical,massachusetts_worcester,wyoming_casper,70,99,0.08763980865478516,0.12226253747940063,0,0
fullscale_usa_labeled,canonical,michigan_detroit,alabama_birmingham,74,62,0.12348562479019165,0.0653194785118103,0,0
fullscale_usa_labeled,canonical,michigan_detroit,alaska_anchorage,74,87,0.12348562479019165,0.11950072646141052,0,0
fullscale_usa_labeled,canonical,michigan_detroit,arizona_tucson,74,83,0.12348562479019165,0.11737766861915588,0,0
fullscale_usa_labeled,canonical,michigan_detroit,arkansas_fayetteville,74,69,0.12348562479019165,0.08869636058807373,0,0
fullscale_usa_labeled,canonical,michigan_detroit,california_oakland,74,62,0.12348562479019165,0.09679704904556274,0,0
fullscale_usa_labeled,canonical,michigan_detroit,colorado_colorado_springs,74,163,0.12348562479019165,0.21993929147720337,0,0
fullscale_usa_labeled,canonical,michigan_detroit,connecticut_bridgeport,74,79,0.12348562479019165,0.10764271020889282,0,0
fullscale_usa_labeled,canonical,michigan_detroit,delaware_wilmington,74,79,0.12348562479019165,0.09494784474372864,0,0
fullscale_usa_labeled,canonical,michigan_detroit,florida_miami,74,66,0.12348562479019165,0.11373993754386902,0,0
fullscale_usa_labeled,canonical,michigan_detroit,georgia_savannah,74,73,0.12348562479019165,0.10402095317840576,0,0
fullscale_usa_labeled,canonical,michigan_detroit,hawaii_hilo,74,85,0.12348562479019165,0.12848812341690063,0,0
fullscale_usa_labeled,canonical,michigan_detroit,idaho_idaho_falls,74,169,0.12348562479019165,0.21029719710350037,0,0
fullscale_usa_labeled,canonical,michigan_detroit,illinois_chicago,74,62,0.12348562479019165,0.09457412362098694,0,0
fullscale_usa_labeled,canonical,michigan_detroit,indiana_fort_wayne,74,200,0.12348562479019165,0.1959233582019806,0,0
fullscale_usa_labeled,canonical,michigan_detroit,iowa_cedar_rapids,74,160,0.12348562479019165,0.16788911819458008,0,0
fullscale_usa_labeled,canonical,michigan_detroit,kansas_wichita,74,90,0.12348562479019165,0.1103772521018982,0,0
fullscale_usa_labeled,canonical,michigan_detroit,kentucky_louisville,74,83,0.12348562479019165,0.118527352809906,0,0
fullscale_usa_labeled,canonical,michigan_detroit,louisiana_new_orleans,74,94,0.12348562479019165,0.12689152359962463,0,0
fullscale_usa_labeled,canonical,michigan_detroit,maine_portland,74,65,0.12348562479019165,0.090444415807724,0,0
fullscale_usa_labeled,canonical,michigan_detroit,maryland_baltimore,74,83,0.12348562479019165,0.1246318519115448,0,0
fullscale_usa_labeled,canonical,michigan_detroit,massachusetts_worcester,74,70,0.12348562479019165,0.08763980865478516,0,0
fullscale_usa_labeled,canonical,michigan_detroit,minnesota_minneapolis,74,82,0.12348562479019165,0.116299569606781,0,0
fullscale_usa_labeled,canonical,michigan_detroit,mississippi_gulfport,74,137,0.12348562479019165,0.1213114857673645,0,0
fullscale_usa_labeled,canonical,michigan_detroit,missouri_kansas_city,74,71,0.12348562479019165,0.10495862364768982,0,0
fullscale_usa_labeled,canonical,michigan_detroit,montana_billings,74,96,0.12348562479019165,0.11597967147827148,0,0
fullscale_usa_labeled,canonical,michigan_detroit,nebraska_omaha,74,95,0.12348562479019165,0.12943944334983826,0,0
fullscale_usa_labeled,canonical,michigan_detroit,nevada_las_vegas,74,100,0.12348562479019165,0.11072680354118347,0,0
fullscale_usa_labeled,canonical,michigan_detroit,new_hampshire_manchester,74,54,0.12348562479019165,0.059007495641708374,0,0
fullscale_usa_labeled,canonical,michigan_detroit,new_jersey_newark,74,87,0.12348562479019165,0.11193090677261353,0,0
fullscale_usa_labeled,canonical,michigan_detroit,new_mexico_albuquerque,74,79,0.12348562479019165,0.11723542213439941,0,0
fullscale_usa_labeled,canonical,michigan_detroit,new_york_new_york_city,74,68,0.12348562479019165,0.0789288878440857,0,0
fullscale_usa_labeled,canonical,michigan_detroit,north_carolina_charlotte,74,86,0.12348562479019165,0.1272735595703125,0,0
fullscale_usa_labeled,canonical,michigan_detroit,north_dakota_fargo,74,92,0.12348562479019165,0.11919137835502625,0,0
fullscale_usa_labeled,canonical,michigan_detroit,ohio_cleveland,74,67,0.12348562479019165,0.1070011556148529,0,0
fullscale_usa_labeled,canonical,michigan_detroit,oklahoma_tulsa,74,73,0.12348562479019165,0.11738428473472595,0,0
fullscale_usa_labeled,canonical,michigan_detroit,oregon_portland,74,65,0.12348562479019165,0.08678621053695679,0,0
fullscale_usa_labeled,canonical,michigan_detroit,pennsylvania_philadelphia,74,71,0.12348562479019165,0.11488392949104309,0,0
fullscale_usa_labeled,canonical,michigan_detroit,rhode_island_warwick,74,70,0.12348562479019165,0.07293727993965149,0,0
