domain,from_slug,to_slug,is_identity,K_src,K_tgt,ref_sum_src,ref_sum_tgt,achieved_sum_src,achieved_sum_tgt,ablate_count,amplify_count,hit_default,hit_m_tuned,best_hit,has_m_tuned,m_tuned_value,m_tuned_steps,from_suppressed_default,best_gap_default,gap_closure_default,vs_max_default,vs_topk_default,labeled_winning_variant,labeled_used_m_tuned,labeled_hit,labeled_best_gap,labeled_n_ablate,labeled_n_amplify,labeled_ref_sum_src,labeled_ref_sum_tgt
products,windows,ford_cars,0,16,35,0.108863,0.180719,0.11086925864219593,0.18201282620429807,16,35,0,,0,0,,,0,2.625,3.0,2.0,4.0625,add_product_founder,1,1,11.5312,0,195,0.108863,0.180719
products,windows,iphone,0,9,8,0.075603,0.076141,0.08004510402679402,0.0781701207160946,9,8,0,,0,0,,,1,1.125,2.9375,5.4375,7.5417,add_product_company,0,0,9.2187,52,53,0.075603,0.076141
products,windows,model_s,0,13,15,0.095403,0.099756,0.09849897027015622,0.1023919582366937,13,15,0,,0,0,,,0,5.1875,0.0,5.0625,5.3958,add_company_founder,0,1,15.3125,56,62,0.095403,0.099756
products,windows,oculus,0,7,4,0.064332,0.044431,0.06632649898529011,0.045868933200836,7,4,0,,0,0,,,1,-5.125,3.375,-4.0625,-2.3125,add_founder,0,1,17.7148,40,40,0.064332,0.044431
products,windows,oracle_db,0,9,17,0.075603,0.107396,0.08004510402679402,0.1102277636528008,9,17,0,,0,0,,,1,0.75,0.0,-1.5625,0.5625,add_product_company,0,0,10.9844,52,120,0.075603,0.107396
products,windows,windows,1,3,0,0.031072,0.0,0.0317264795303343,0.0,3,0,0,,0,0,,,1,0.0,0.0,0.5625,1.8333,add_company,0,1,0.0,16,0,0.031072,0.0
products,windows,wordpress,0,9,8,0.075603,0.071574,0.08004510402679402,0.0724691748619077,9,8,0,,0,0,,,1,1.5,0.0,1.375,1.7292,add_product_company,0,0,10.0312,52,61,0.075603,0.071574
products,wordpress,alibaba,0,26,11,0.136364,0.089675,0.13813436031341406,0.09138745069503731,26,11,0,,0,0,,,1,1.5,1.875,-1.25,-1.0,add_product_founder,0,0,9.125,101,68,0.136364,0.089675
products,wordpress,dell_xps,0,1,3,0.004569,0.0261,0.0131665766239166,0.0340588390827177,1,3,0,,0,0,,,1,0.6875,0.5625,-0.125,0.4167,add_company,0,0,15.3437,5,35,0.004569,0.0261
products,wordpress,dyson,0,9,115,0.073928,0.21689,0.07811740040779079,0.21700465679168088,9,115,0,,0,0,,,1,2.0,1.25,0.75,1.0208,add_company_founder,0,0,10.0625,50,260,0.073928,0.21689
products,wordpress,ebay_platform,0,9,20,0.073928,0.120871,0.07811740040779079,0.12119919061660661,9,20,0,,0,0,,,1,2.2109,1.3984,-1.0,0.3333,add_company_founder,0,0,4.1875,50,102,0.073928,0.120871
products,wordpress,facebook,0,28,14,0.140933,0.114473,0.14290177822112887,0.1156882345676413,28,14,0,,0,0,,,1,4.2813,3.3985,1.8125,3.0937,add_product_company_founder,0,0,16.6875,106,67,0.140933,0.114473
products,wordpress,ford_cars,0,26,35,0.136364,0.180719,0.13813436031341406,0.18201282620429807,26,35,0,,0,0,,,1,2.375,0.0,-2.3124,-0.9374,add_product_founder,0,0,13.7188,101,119,0.136364,0.180719
products,wordpress,iphone,0,9,13,0.073928,0.097382,0.07811740040779079,0.1012419164180749,9,13,0,,0,0,,,1,2.5,2.6875,0.125,0.9583,add_company_founder,0,1,16.4062,50,56,0.073928,0.097382
products,wordpress,model_s,0,28,18,0.140933,0.109944,0.14290177822112887,0.1112470328807823,28,18,0,,0,0,,,1,19.2109,0.0,9.1875,10.4583,add_product_company_founder,0,1,16.875,106,77,0.140933,0.109944
products,wordpress,oculus,0,8,4,0.069359,0.044431,0.0724691748619077,0.045868933200836,8,4,0,,0,0,,,1,-3.75,2.9375,-2.1875,-2.1042,add_founder,0,1,9.875,45,40,0.069359,0.044431
products,wordpress,oracle_db,0,8,12,0.069359,0.089164,0.0724691748619077,0.0904051363468164,8,12,0,,0,0,,,1,1.75,0.0625,-1.0,-0.2917,add_founder,0,0,7.125,45,59,0.069359,0.089164
products,wordpress,windows,0,1,3,0.004569,0.031072,0.0131665766239166,0.0317264795303343,1,3,0,,0,0,,,1,2.25,1.5625,0.875,2.1146,add_company,0,0,11.125,5,16,0.004569,0.031072
products,wordpress,wordpress,1,1,0,0.004569,0.0,0.0131665766239166,0.0,1,0,1,,1,0,,,0,0.0,0.0,7.8125,8.8542,add_company,0,1,0.0,5,0,0.004569,0.0
