domain,run,variant,from_slug,to_slug,n_ablate,n_amplify,sum_ni_ablate,sum_ni_amplify,missing_ablate,missing_amplify
books,fullscale_books_labeled,canonical,katniss_everdeen,elizabeth_bennet,118,124,0.15041694045066833,0.19158998131752014,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,emma_bovary,118,403,0.15041694045066833,0.37268880009651184,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,frodo_baggins,118,110,0.15041694045066833,0.15437233448028564,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,gregor_samsa,118,189,0.15041694045066833,0.153411865234375,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,huckleberry_finn,118,305,0.15041694045066833,0.3039283752441406,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,jay_gatsby,118,197,0.15041694045066833,0.295410692691803,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,jean_valjean,118,165,0.15041694045066833,0.16934317350387573,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,raskolnikov,118,117,0.15041694045066833,0.11325234174728394,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,winston_smith,118,122,0.15041694045066833,0.17756420373916626,0,0
books,fullscale_books_labeled,canonical,raskolnikov,atticus_finch,117,166,0.11325234174728394,0.18784549832344055,0,0
books,fullscale_books_labeled,canonical,raskolnikov,captain_ahab,117,177,0.11325234174728394,0.19286039471626282,0,0
books,fullscale_books_labeled,canonical,raskolnikov,dracula,117,180,0.11325234174728394,0.2527362108230591,0,0
books,fullscale_books_labeled,canonical,raskolnikov,ebenezer_scrooge,117,136,0.11325234174728394,0.21293047070503235,0,0
books,fullscale_books_labeled,canonical,raskolnikov,edmond_dantes,117,177,0.11325234174728394,0.17302048206329346,0,0
books,fullscale_books_labeled,canonical,raskolnikov,elizabeth_bennet,117,124,0.11325234174728394,0.19158998131752014,0,0
books,fullscale_books_labeled,canonical,raskolnikov,emma_bovary,117,403,0.11325234174728394,0.37268880009651184,0,0
books,fullscale_books_labeled,canonical,raskolnikov,frodo_baggins,117,110,0.11325234174728394,0.15437233448028564,0,0
books,fullscale_books_labeled,canonical,raskolnikov,gregor_samsa,117,189,0.11325234174728394,0.153411865234375,0,0
books,fullscale_books_labeled,canonical,raskolnikov,huckleberry_finn,117,305,0.11325234174728394,0.3039283752441406,0,0
books,fullscale_books_labeled,canonical,raskolnikov,jay_gatsby,117,197,0.11325234174728394,0.295410692691803,0,0
books,fullscale_books_labeled,canonical,raskolnikov,jean_valjean,117,165,0.11325234174728394,0.16934317350387573,0,0
books,fullscale_books_labeled,canonical,raskolnikov,katniss_everdeen,117,118,0.11325234174728394,0.15041694045066833,0,0
books,fullscale_books_labeled,canonical,raskolnikov,winston_smith,117,122,0.11325234174728394,0.17756420373916626,0,0
books,fullscale_books_labeled,canonical,winston_smith,atticus_finch,122,166,0.17756420373916626,0.18784549832344055,0,0
books,fullscale_books_labeled,canonical,winston_smith,captain_ahab,122,177,0.17756420373916626,0.19286039471626282,0,0
books,fullscale_books_labeled,canonical,winston_smith,dracula,122,180,0.17756420373916626,0.2527362108230591,0,0
books,fullscale_books_labeled,canonical,winston_smith,ebenezer_scrooge,122,136,0.17756420373916626,0.21293047070503235,0,0
books,fullscale_books_labeled,canonical,winston_smith,edmond_dantes,122,177,0.17756420373916626,0.17302048206329346,0,0
books,fullscale_books_labeled,canonical,winston_smith,elizabeth_bennet,122,124,0.17756420373916626,0.19158998131752014,0,0
books,fullscale_books_labeled,canonical,winston_smith,emma_bovary,122,403,0.17756420373916626,0.37268880009651184,0,0
books,fullscale_books_labeled,canonical,winston_smith,frodo_baggins,122,110,0.17756420373916626,0.15437233448028564,0,0
books,fullscale_books_labeled,canonical,winston_smith,gregor_samsa,122,189,0.17756420373916626,0.153411865234375,0,0
books,fullscale_books_labeled,canonical,winston_smith,huckleberry_finn,122,305,0.17756420373916626,0.3039283752441406,0,0
books,fullscale_books_labeled,canonical,winston_smith,jay_gatsby,122,197,0.17756420373916626,0.295410692691803,0,0
books,fullscale_books_labeled,canonical,winston_smith,jean_valjean,122,165,0.17756420373916626,0.16934317350387573,0,0
books,fullscale_books_labeled,canonical,winston_smith,katniss_everdeen,122,118,0.17756420373916626,0.15041694045066833,0,0
books,fullscale_books_labeled,canonical,winston_smith,raskolnikov,122,117,0.17756420373916626,0.11325234174728394,0,0
books,fullscale_books_random,r0,atticus_finch,captain_ahab,166,177,0.1880640685558319,0.2304166555404663,0,0
books,fullscale_books_random,r1,atticus_finch,captain_ahab,166,177,0.1610907018184662,0.19306927919387817,0,0
books,fullscale_books_random,r2,atticus_finch,captain_ahab,166,177,0.2106780707836151,0.20077145099639893,0,0
books,fullscale_books_random,r0,atticus_finch,dracula,166,180,0.20170360803604126,0.22926244139671326,0,0
books,fullscale_books_random,r1,atticus_finch,dracula,166,180,0.1704874038696289,0.23784750699996948,0,0
books,fullscale_books_random,r2,atticus_finch,dracula,166,180,0.1859855055809021,0.2518586218357086,0,0
books,fullscale_books_random,r0,atticus_finch,ebenezer_scrooge,166,136,0.205219566822052,0.1786639392375946,0,0
books,fullscale_books_random,r1,atticus_finch,ebenezer_scrooge,166,136,0.20254260301589966,0.17174768447875977,0,0
books,fullscale_books_random,r2,atticus_finch,ebenezer_scrooge,166,136,0.16008612513542175,0.18684053421020508,0,0
books,fullscale_books_random,r0,atticus_finch,edmond_dantes,166,177,0.17843103408813477,0.19629356265068054,0,0
books,fullscale_books_random,r1,atticus_finch,edmond_dantes,166,177,0.1755780577659607,0.16943833231925964,0,0
books,fullscale_books_random,r2,atticus_finch,edmond_dantes,166,177,0.20738044381141663,0.19094228744506836,0,0
books,fullscale_books_random,r0,atticus_finch,elizabeth_bennet,166,124,0.16184794902801514,0.13624823093414307,0,0
books,fullscale_books_random,r1,atticus_finch,elizabeth_bennet,166,124,0.1961165964603424,0.15861675143241882,0,0
books,fullscale_books_random,r2,atticus_finch,elizabeth_bennet,166,124,0.20099443197250366,0.13966000080108643,0,0
books,fullscale_books_random,r0,atticus_finch,emma_bovary,166,403,0.17071792483329773,0.438284695148468,0,0
books,fullscale_books_random,r1,atticus_finch,emma_bovary,166,403,0.16565614938735962,0.42391711473464966,0,0
books,fullscale_books_random,r2,atticus_finch,emma_bovary,166,403,0.1589791178703308,0.4159788191318512,0,0
books,fullscale_books_random,r0,atticus_finch,frodo_baggins,166,110,0.20256644487380981,0.11728474497795105,0,0
books,fullscale_books_random,r1,atticus_finch,frodo_baggins,166,110,0.200953871011734,0.11107537150382996,0,0
books,fullscale_books_random,r2,atticus_finch,frodo_baggins,166,110,0.18260496854782104,0.11417484283447266,0,0
books,fullscale_books_random,r0,atticus_finch,gregor_samsa,166,189,0.19095009565353394,0.168962299823761,0,0
books,fullscale_books_random,r1,atticus_finch,gregor_samsa,166,189,0.171665757894516,0.16176292300224304,0,0
books,fullscale_books_random,r2,atticus_finch,gregor_samsa,166,189,0.2041659951210022,0.2047083079814911,0,0
books,fullscale_books_random,r0,atticus_finch,huckleberry_finn,166,305,0.17355746030807495,0.32974177598953247,0,0
books,fullscale_books_random,r1,atticus_finch,huckleberry_finn,166,305,0.17012855410575867,0.3446449041366577,0,0
books,fullscale_books_random,r2,atticus_finch,huckleberry_finn,166,305,0.18147003650665283,0.3094082772731781,0,0
