from_slug,to_slug,hit,vsmax,target_rank,rank_in_group,from_suppressed,flipped,regime,winning_replicate,winning_kind,winning_M,winning_source_file
alaska_anchorage,oregon_portland,0,-1.375,93,7,0,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_oregon_portland__r0.json
alaska_anchorage,pennsylvania_philadelphia,0,-0.25,54,2,1,1,E,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_pennsylvania_philadelphia__r1.json
alaska_anchorage,rhode_island_warwick,0,0.75,62,1,0,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_rhode_island_warwick__r1.json
alaska_anchorage,south_carolina_charleston,0,1.625,215,1,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_south_carolina_charleston__r1.json
alaska_anchorage,south_dakota_sioux_falls,0,-3.375,306,9,1,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_south_dakota_sioux_falls__r0.json
alaska_anchorage,tennessee_memphis,0,-2.25,205,6,1,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_tennessee_memphis__r0.json
alaska_anchorage,texas_dallas,0,-2.5,169,7,1,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_texas_dallas__r0.json
alaska_anchorage,utah_provo,0,-2.75,243,5,1,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_utah_provo__r1.json
alaska_anchorage,vermont_burlington,0,-0.8125,904,2,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_vermont_burlington__r2.json
alaska_anchorage,virginia_virginia_beach,0,2.75,306,1,1,1,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_virginia_virginia_beach__r1.json
alaska_anchorage,washington_seattle,0,0.625,22,1,1,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_washington_seattle__r2.json
alaska_anchorage,west_virginia_huntington,0,-4.5,812,13,0,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_west_virginia_huntington__r1.json
alaska_anchorage,wisconsin_milwaukee,0,-1.0,243,5,0,1,E,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_wisconsin_milwaukee__r2.json
alaska_anchorage,wyoming_casper,0,0.0,215,1,1,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_wyoming_casper__r0.json
arizona_tucson,alabama_birmingham,0,-2.5,151,15,1,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_alabama_birmingham__r1.json
arizona_tucson,alaska_anchorage,0,0.625,254,1,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_alaska_anchorage__r0.json
arizona_tucson,arkansas_fayetteville,0,-0.875,235,2,1,1,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_arkansas_fayetteville__r0.json
arizona_tucson,california_oakland,0,0.0,56,1,1,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_california_oakland__r2.json
arizona_tucson,colorado_colorado_springs,0,1.125,94,1,1,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_colorado_colorado_springs__r2.json
arizona_tucson,connecticut_bridgeport,0,-3.8125,834,12,1,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_connecticut_bridgeport__r2.json
arizona_tucson,delaware_wilmington,0,-5.0,335,32,1,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_delaware_wilmington__r2.json
arizona_tucson,florida_miami,0,-1.625,106,4,1,1,E,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_florida_miami__r2.json
arizona_tucson,georgia_savannah,0,-0.3125,187,4,0,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_georgia_savannah__r1.json
arizona_tucson,hawaii_hilo,0,-2.0625,376,11,1,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_hawaii_hilo__r0.json
arizona_tucson,idaho_idaho_falls,0,-1.875,113,7,1,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_idaho_idaho_falls__r2.json
arizona_tucson,illinois_chicago,0,0.375,163,1,1,0,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_illinois_chicago__r1.json
arizona_tucson,indiana_fort_wayne,0,-1.625,305,5,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_indiana_fort_wayne__r0.json
arizona_tucson,iowa_cedar_rapids,0,1.5625,293,1,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_iowa_cedar_rapids__r2.json
arizona_tucson,kansas_wichita,0,0.0625,254,1,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_kansas_wichita__r0.json
arizona_tucson,kentucky_louisville,0,-1.625,213,4,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_kentucky_louisville__r2.json
arizona_tucson,louisiana_new_orleans,0,-2.9375,213,12,1,1,E,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_louisiana_new_orleans__r0.json
arizona_tucson,maine_portland,0,-2.5625,64,5,0,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_maine_portland__r1.json
arizona_tucson,maryland_baltimore,0,-0.5,305,4,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_maryland_baltimore__r0.json
arizona_tucson,massachusetts_worcester,0,-0.125,1037,2,1,1,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_massachusetts_worcester__r1.json
arizona_tucson,michigan_detroit,0,-1.75,123,3,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_michigan_detroit__r1.json
arizona_tucson,minnesota_minneapolis,0,1.8124,699,1,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_minnesota_minneapolis__r2.json
arizona_tucson,mississippi_gulfport,0,-1.375,734,6,1,1,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_mississippi_gulfport__r1.json
arizona_tucson,missouri_kansas_city,0,-1.125,293,3,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_missouri_kansas_city__r1.json
arizona_tucson,montana_billings,0,-1.75,43,4,1,1,C,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_montana_billings__r2.json
arizona_tucson,nebraska_omaha,0,-3.25,115,7,1,1,E,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_nebraska_omaha__r1.json
arizona_tucson,nevada_las_vegas,0,0.0312,193,1,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_nevada_las_vegas__r1.json
arizona_tucson,new_hampshire_manchester,0,-4.5,2480,17,1,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_new_hampshire_manchester__r0.json
arizona_tucson,new_jersey_newark,0,-4.375,734,13,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_new_jersey_newark__r2.json
