dataset,slug_a,slug_b,n_features_a,n_features_b,n_shared,n_union,jaccard_overlap,directional_overlap_a,directional_overlap_b,activation_stability,peak_token_agreement,peak_type_agreement,same_supernode_rate,entity_regrouped_rate,inconsistent_rate,influence_weighted_jaccard,n_supernodes_a,n_supernodes_b,n_shared_supernodes,overlap_early,overlap_mid,overlap_late
book_characters_authors_batch,edmond_dantes,holden_caulfield,342,350,157,535,0.29345794392523367,0.4590643274853801,0.44857142857142857,0.9063139480805555,0.8789808917197452,0.9617834394904459,0.7515923566878981,0.01910828025477707,0.22929936305732485,0.2687676729811144,27,29,17,0.36151603498542273,0.2714285714285714,0.11475409836065574
book_characters_authors_batch,edmond_dantes,huckleberry_finn,342,321,151,512,0.294921875,0.4415204678362573,0.470404984423676,0.913503755751774,0.8807947019867549,0.9536423841059603,0.7284768211920529,0.152317880794702,0.11920529801324503,0.2692553095954178,27,28,16,0.32558139534883723,0.30303030303030304,0.18627450980392157
book_characters_authors_batch,edmond_dantes,jay_gatsby,342,238,122,458,0.2663755458515284,0.3567251461988304,0.5126050420168067,0.9258832620919665,0.8852459016393442,0.9508196721311475,0.26229508196721313,0.1721311475409836,0.5655737704918032,0.2406964317286813,27,24,13,0.3087719298245614,0.296875,0.13761467889908258
book_characters_authors_batch,edmond_dantes,jean_valjean,342,318,181,479,0.3778705636743215,0.5292397660818714,0.5691823899371069,0.9070856034655089,0.861878453038674,0.9558011049723757,0.6740331491712708,0.13812154696132597,0.1878453038674033,0.34731356636543587,27,25,14,0.3668639053254438,0.4642857142857143,0.36470588235294116
book_characters_authors_batch,edmond_dantes,katniss_everdeen,342,289,159,472,0.336864406779661,0.4649122807017544,0.5501730103806228,0.9167481490201124,0.9245283018867925,0.9748427672955975,0.7987421383647799,0.10062893081761007,0.10062893081761007,0.3075986569412133,27,27,17,0.4107744107744108,0.2894736842105263,0.15151515151515152
book_characters_authors_batch,edmond_dantes,oliver_twist,342,270,130,482,0.2697095435684647,0.38011695906432746,0.48148148148148145,0.9014026099514947,0.8538461538461538,0.9615384615384616,0.6692307692307692,0.24615384615384617,0.08461538461538462,0.24379328602170847,27,22,15,0.2674772036474164,0.36666666666666664,0.21505376344086022
book_characters_authors_batch,edmond_dantes,raskolnikov,342,301,160,483,0.33126293995859213,0.4678362573099415,0.53156146179402,0.905298845108126,0.8875,0.975,0.2375,0.05625,0.70625,0.2981329643615511,27,30,14,0.3730407523510972,0.3235294117647059,0.19791666666666666
book_characters_authors_batch,edmond_dantes,scout_finch,342,303,150,495,0.30303030303030304,0.43859649122807015,0.49504950495049505,0.9275139386837058,0.9066666666666666,0.98,0.26,0.1,0.64,0.27158105025263657,27,28,14,0.3870967741935484,0.273972602739726,0.08928571428571429
book_characters_authors_batch,edmond_dantes,winston_smith,342,256,145,453,0.3200883002207506,0.4239766081871345,0.56640625,0.8915919777239759,0.8896551724137931,0.9724137931034482,0.7172413793103448,0.13793103448275862,0.14482758620689656,0.2903613830940926,27,25,15,0.3767123287671233,0.3225806451612903,0.15151515151515152
book_characters_authors_batch,elizabeth_bennet,emma_bovary,262,337,118,481,0.24532224532224534,0.45038167938931295,0.35014836795252224,0.8921979790721629,0.8305084745762712,0.9745762711864406,0.2711864406779661,0.211864406779661,0.5169491525423728,0.22196937097387331,25,28,13,0.25588235294117645,0.3076923076923077,0.16853932584269662
book_characters_authors_batch,elizabeth_bennet,frodo_baggins,262,363,136,489,0.278118609406953,0.5190839694656488,0.3746556473829201,0.9247277920916049,0.9191176470588235,0.9558823529411765,0.7867647058823529,0.14705882352941177,0.0661764705882353,0.2543581815374692,25,30,15,0.3167701863354037,0.3050847457627119,0.14814814814814814
book_characters_authors_batch,elizabeth_bennet,gregor_samsa,262,367,133,496,0.26814516129032256,0.5076335877862596,0.36239782016348776,0.9213274170173763,0.8646616541353384,0.9849624060150376,0.2706766917293233,0.12030075187969924,0.6090225563909775,0.24516252651402748,25,30,15,0.31722054380664655,0.22857142857142856,0.12631578947368421
book_characters_authors_batch,elizabeth_bennet,hermione_granger,262,252,136,378,0.35978835978835977,0.5190839694656488,0.5396825396825397,0.9223692694507343,0.9191176470588235,1.0,0.2647058823529412,0.14705882352941177,0.5882352941176471,0.32600679510861424,25,30,13,0.4424778761061947,0.4,0.1568627450980392
book_characters_authors_batch,elizabeth_bennet,holden_caulfield,262,350,143,469,0.3049040511727079,0.5458015267175572,0.4085714285714286,0.8850436942157602,0.8811188811188811,1.0,0.23776223776223776,0.027972027972027972,0.7342657342657343,0.27741111931081075,25,29,13,0.3521594684385382,0.3333333333333333,0.16216216216216217
book_characters_authors_batch,elizabeth_bennet,huckleberry_finn,262,321,134,449,0.2984409799554566,0.5114503816793893,0.4174454828660436,0.9127055223642502,0.8880597014925373,0.9925373134328358,0.27611940298507465,0.17164179104477612,0.5522388059701493,0.2703212176002189,25,28,14,0.3423728813559322,0.30357142857142855,0.16326530612244897
book_characters_authors_batch,elizabeth_bennet,jay_gatsby,262,238,121,379,0.31926121372031663,0.4618320610687023,0.5084033613445378,0.9115862912626388,0.8677685950413223,0.9752066115702479,0.71900826446281,0.2231404958677686,0.05785123966942149,0.28515272684117277,25,24,14,0.37280701754385964,0.32075471698113206,0.19387755102040816
book_characters_authors_batch,elizabeth_bennet,jean_valjean,262,318,142,438,0.3242009132420091,0.5419847328244275,0.44654088050314467,0.9250843711111236,0.8591549295774648,0.9577464788732394,0.2605633802816901,0.1619718309859155,0.5774647887323944,0.2922866451728273,25,25,13,0.35353535353535354,0.40816326530612246,0.18478260869565216
book_characters_authors_batch,elizabeth_bennet,katniss_everdeen,262,289,143,408,0.35049019607843135,0.5458015267175572,0.49480968858131485,0.8631615416915617,0.8881118881118881,0.986013986013986,0.2517482517482518,0.13986013986013987,0.6083916083916084,0.31980867050963135,25,27,13,0.41338582677165353,0.3076923076923077,0.20224719101123595
book_characters_authors_batch,elizabeth_bennet,oliver_twist,262,270,118,414,0.28502415458937197,0.45038167938931295,0.43703703703703706,0.91189539546696,0.8389830508474576,1.0,0.2796610169491525,0.2966101694915254,0.423728813559322,0.25547652356187506,25,22,14,0.3076923076923077,0.3018867924528302,0.20454545454545456
book_characters_authors_batch,elizabeth_bennet,raskolnikov,262,301,132,431,0.3062645011600928,0.5038167938931297,0.43853820598006643,0.9417784685231188,0.8863636363636364,0.9772727272727273,0.7878787878787878,0.06060606060606061,0.15151515151515152,0.27656292742861693,25,30,15,0.3548387096774194,0.2833333333333333,0.17391304347826086
book_characters_authors_batch,elizabeth_bennet,scout_finch,262,303,135,430,0.313953488372093,0.5152671755725191,0.44554455445544555,0.9315720385273109,0.9037037037037037,1.0,0.762962962962963,0.14074074074074075,0.0962962962962963,0.2811533275692662,25,28,16,0.3805970149253731,0.2698412698412698,0.16161616161616163
book_characters_authors_batch,elizabeth_bennet,winston_smith,262,256,133,385,0.34545454545454546,0.5076335877862596,0.51953125,0.9073916623938482,0.8721804511278195,1.0,0.23308270676691728,0.17293233082706766,0.5939849624060151,0.3117055379440557,25,25,14,0.39591836734693875,0.40816326530612246,0.17582417582417584
book_characters_authors_batch,emma_bovary,frodo_baggins,337,363,115,585,0.19658119658119658,0.34124629080118696,0.3168044077134986,0.9154055685715936,0.8695652173913043,0.9391304347826087,0.28695652173913044,0.14782608695652175,0.5652173913043478,0.18142715990669045,28,30,15,0.21394230769230768,0.19117647058823528,0.12871287128712872
book_characters_authors_batch,emma_bovary,gregor_samsa,337,367,126,578,0.2179930795847751,0.37388724035608306,0.34332425068119893,0.8971401734103734,0.8253968253968254,0.9285714285714286,0.2698412698412698,0.1349206349206349,0.5952380952380952,0.19676218775470114,28,30,14,0.20512820512820512,0.30434782608695654,0.2125
book_characters_authors_batch,emma_bovary,hermione_granger,337,252,106,483,0.2194616977225673,0.314540059347181,0.42063492063492064,0.9365380789623262,0.8962264150943396,0.9716981132075472,0.7924528301886793,0.12264150943396226,0.08490566037735849,0.19619205648876334,28,30,16,0.26006191950464397,0.2542372881355932,0.06930693069306931
book_characters_authors_batch,emma_bovary,holden_caulfield,337,350,125,562,0.22241992882562278,0.37091988130563797,0.35714285714285715,0.8982587501684114,0.864,0.976,0.688,0.016,0.296,0.1998189769630402,28,29,16,0.22,0.3559322033898305,0.1553398058252427
book_characters_authors_batch,emma_bovary,huckleberry_finn,337,321,124,534,0.23220973782771537,0.36795252225519287,0.3862928348909657,0.8780115687966948,0.8629032258064516,0.967741935483871,0.6774193548387096,0.20967741935483872,0.11290322580645161,0.20619407954793698,28,28,16,0.21683673469387754,0.3508771929824561,0.2235294117647059
book_characters_authors_batch,emma_bovary,jay_gatsby,337,238,115,460,0.25,0.34124629080118696,0.4831932773109244,0.8837662420009111,0.8608695652173913,0.9739130434782609,0.26956521739130435,0.20869565217391303,0.5217391304347826,0.22354967308208454,28,24,12,0.23510971786833856,0.34545454545454546,0.2441860465116279
book_characters_authors_batch,emma_bovary,jean_valjean,337,318,135,520,0.25961538461538464,0.40059347181008903,0.42452830188679247,0.867288289498813,0.8148148148148148,0.9777777777777777,0.6148148148148148,0.17037037037037037,0.21481481481481482,0.23297183354226217,28,25,14,0.23214285714285715,0.32727272727272727,0.3561643835616438
